,demand_EOM
9821,2675.8
9822,2729.4
9823,2761.2
9824,2813.2
9825,2832.6
9826,2871.8
9827,2899.0
9828,2917.2
9829,2931.4
9830,2942.4
9831,2956.2
9832,2951.8
9833,2953.2
9834,2969.0
9835,2968.0
9836,2941.0
9837,2933.8
9838,2911.6
9839,2880.2
9840,2833.6
9841,2823.8
9842,2809.8
9843,2775.0
9844,2752.0
9845,2736.6
9846,2729.2
9847,2721.2
9848,2725.8
9849,2714.4
9850,2695.4
9851,2691.0
9852,2695.8
9853,2679.4
9854,2670.2
9855,2683.4
9856,2695.0
9857,2696.6
9858,2709.2
9859,2727.0
9860,2756.6
9861,2748.0
9862,2758.8
9863,2747.2
9864,2746.0
9865,2748.6
9866,2749.8
9867,2731.0
9868,2733.4
9869,2724.6
9870,2740.6
9871,2717.4
9872,2686.2
9873,2667.2
9874,2644.4
9875,2627.2
9876,2617.6
9877,2589.6
9878,2553.0
9879,2510.0
9880,2453.4
9881,2417.4
9882,2374.8
9883,2334.2
9884,2308.8
9885,2283.6
9886,2262.2
9887,2235.4
9888,2197.2
9889,2189.6
9890,2163.6
9891,2145.6
9892,2131.2
9893,2104.8
9894,2104.6
9895,2096.8
9896,2107.8
9897,2096.8
9898,2099.6
9899,2097.0
9900,2114.2
9901,2112.0
9902,2126.4
9903,2124.0
9904,2127.0
9905,2124.8
9906,2113.8
9907,2114.8
9908,2112.6
9909,2111.8
9910,2096.8
9911,2116.8
9912,2131.0
9913,2166.6
9914,2210.2
9915,2254.0
9916,2283.2
9917,2331.0
9918,2366.4
9919,2410.4
9920,2462.2
9921,2497.2
9922,2531.8
9923,2564.0
9924,2596.2
9925,2612.6
9926,2638.8
9927,2652.0
9928,2701.2
9929,2713.6
9930,2739.6
9931,2740.8
9932,2734.4
9933,2711.6
9934,2699.2
9935,2677.4
9936,2654.2
9937,2627.2
9938,2611.0
9939,2565.0
9940,2561.2
9941,2516.0
9942,2516.4
9943,2477.8
9944,2482.8
9945,2468.2
9946,2455.2
9947,2457.6
9948,2461.8
9949,2454.0
9950,2466.2
9951,2472.2
9952,2498.8
9953,2508.4
9954,2534.8
9955,2549.8
9956,2571.0
9957,2568.0
9958,2583.6
9959,2584.6
9960,2604.6
9961,2595.8
9962,2591.0
9963,2583.2
9964,2608.8
9965,2623.0
9966,2628.6
9967,2608.8
9968,2616.8
9969,2585.2
9970,2574.6
9971,2570.8
9972,2591.6
9973,2567.0
9974,2537.2
9975,2510.8
9976,2449.2
9977,2426.4
9978,2371.8
9979,2353.8
9980,2307.6
9981,2293.8
9982,2266.4
9983,2262.2
9984,2243.4
9985,2224.2
9986,2217.0
9987,2212.4
9988,2193.4
9989,2198.2
9990,2188.4
9991,2184.4
9992,2193.4
9993,2197.8
9994,2202.8
9995,2216.8
9996,2262.6
9997,2280.4
9998,2302.8
9999,2343.2
10000,2424.0
10001,2472.6
10002,2531.2
10003,2616.2
10004,2766.0
10005,2844.6
10006,2912.6
10007,2979.8
10008,3069.0
10009,3127.6
10010,3167.0
10011,3210.2
10012,3240.4
10013,3274.2
10014,3302.0
10015,3313.0
10016,3309.8
10017,3325.6
10018,3355.2
10019,3369.6
10020,3359.6
10021,3353.6
10022,3355.0
10023,3369.8
10024,3382.0
10025,3393.8
10026,3399.6
10027,3386.0
10028,3351.2
10029,3331.0
10030,3317.8
10031,3320.8
10032,3313.8
10033,3296.2
10034,3264.4
10035,3237.8
10036,3238.0
10037,3223.6
10038,3219.4
10039,3218.4
10040,3206.4
10041,3180.6
10042,3163.4
10043,3140.6
10044,3128.4
10045,3115.6
10046,3115.6
10047,3096.4
10048,3118.8
10049,3116.8
10050,3116.2
10051,3126.0
10052,3126.0
10053,3122.6
10054,3130.0
10055,3132.8
10056,3148.8
10057,3137.0
10058,3131.2
10059,3143.2
10060,3135.2
10061,3128.0
10062,3134.0
10063,3143.0
10064,3103.0
10065,3060.4
10066,3019.6
10067,2970.2
10068,2933.0
10069,2886.0
10070,2845.2
10071,2790.6
10072,2740.0
10073,2691.8
10074,2642.8
10075,2600.8
10076,2556.6
10077,2510.2
10078,2485.8
10079,2483.0
10080,2451.2
10081,2442.0
10082,2422.6
10083,2409.8
10084,2403.6
10085,2380.6
10086,2389.6
10087,2402.6
10088,2400.6
10089,2420.0
10090,2423.8
10091,2433.0
10092,2458.6
10093,2484.0
10094,2509.2
10095,2547.2
10096,2621.0
10097,2667.8
10098,2721.4
10099,2795.6
10100,2924.8
10101,3010.0
10102,3066.6
10103,3118.6
10104,3183.2
10105,3235.0
10106,3279.6
10107,3317.0
10108,3341.0
10109,3354.8
10110,3366.2
10111,3388.8
10112,3364.0
10113,3394.2
10114,3422.4
10115,3427.6
10116,3376.8
10117,3389.4
10118,3400.4
10119,3422.2
10120,3405.6
10121,3414.6
10122,3416.4
10123,3402.6
10124,3390.2
10125,3378.8
10126,3384.8
10127,3378.0
10128,3358.0
10129,3348.6
10130,3324.0
10131,3295.4
10132,3282.8
10133,3263.2
10134,3246.2
10135,3228.8
10136,3245.2
10137,3230.4
10138,3213.8
10139,3190.2
10140,3207.4
10141,3181.4
10142,3162.2
10143,3151.8
10144,3159.0
10145,3178.8
10146,3182.2
10147,3183.8
10148,3190.0
10149,3181.8
10150,3189.4
10151,3179.4
10152,3167.6
10153,3155.8
10154,3152.8
10155,3150.0
10156,3145.2
10157,3155.2
10158,3168.0
10159,3161.6
10160,3132.8
10161,3098.2
10162,3048.4
10163,3009.8
10164,2958.2
10165,2917.6
10166,2863.8
10167,2816.8
10168,2745.2
10169,2694.0
10170,2653.6
10171,2610.4
10172,2548.8
10173,2505.8
10174,2496.4
10175,2452.8
10176,2416.0
10177,2403.4
10178,2383.6
10179,2359.2
10180,2367.6
10181,2356.0
10182,2359.8
10183,2366.0
10184,2367.2
10185,2359.0
10186,2372.4
10187,2380.4
10188,2410.0
10189,2428.4
10190,2455.2
10191,2490.0
10192,2565.0
10193,2597.2
10194,2647.8
10195,2715.4
10196,2843.4
10197,2916.8
10198,2983.0
10199,3047.4
10200,3119.2
10201,3176.4
10202,3218.4
10203,3264.4
10204,3297.8
10205,3332.0
10206,3351.0
10207,3356.8
10208,3326.2
10209,3356.6
10210,3387.8
10211,3402.6
10212,3391.8
10213,3409.0
10214,3428.2
10215,3450.0
10216,3452.8
10217,3452.4
10218,3453.6
10219,3437.8
10220,3381.8
10221,3363.6
10222,3368.4
10223,3362.8
10224,3342.8
10225,3317.2
10226,3304.8
10227,3279.8
10228,3273.4
10229,3261.4
10230,3231.6
10231,3208.2
10232,3204.8
10233,3177.6
10234,3149.6
10235,3127.8
10236,3121.0
10237,3101.0
10238,3089.6
10239,3078.8
10240,3087.4
10241,3075.0
10242,3079.0
10243,3086.4
10244,3080.0
10245,3072.6
10246,3086.6
10247,3091.0
10248,3111.4
10249,3109.8
10250,3111.8
10251,3099.8
10252,3097.4
10253,3098.8
10254,3123.8
10255,3114.8
10256,3080.0
10257,3038.6
10258,2978.4
10259,2940.2
10260,2912.4
10261,2862.6
10262,2806.4
10263,2764.4
10264,2714.6
10265,2667.4
10266,2622.6
10267,2571.6
10268,2515.4
10269,2464.6
10270,2442.4
10271,2416.0
10272,2389.4
10273,2365.2
10274,2350.6
10275,2335.8
10276,2318.6
10277,2318.4
10278,2334.0
10279,2333.6
10280,2328.2
10281,2313.2
10282,2327.6
10283,2334.8
10284,2349.4
10285,2369.6
10286,2402.8
10287,2444.6
10288,2500.0
10289,2546.8
10290,2604.2
10291,2661.2
10292,2782.8
10293,2843.8
10294,2902.0
10295,2952.0
10296,3028.6
10297,3092.4
10298,3133.8
10299,3173.0
10300,3211.8
10301,3234.6
10302,3246.2
10303,3253.2
10304,3236.8
10305,3254.2
10306,3283.2
10307,3282.0
10308,3282.2
10309,3284.0
10310,3290.2
10311,3289.0
10312,3252.2
10313,3251.0
10314,3261.6
10315,3253.8
10316,3245.4
10317,3221.6
10318,3215.8
10319,3223.2
10320,3232.8
10321,3225.4
10322,3201.8
10323,3185.4
10324,3157.8
10325,3140.8
10326,3123.8
10327,3100.8
10328,3109.6
10329,3086.0
10330,3066.6
10331,3043.8
10332,3040.2
10333,3017.8
10334,2996.8
10335,2983.6
10336,3011.6
10337,3017.6
10338,2987.4
10339,2959.2
10340,2957.8
10341,2954.8
10342,2949.0
10343,2940.4
10344,2946.0
10345,2933.4
10346,2935.4
10347,2918.0
10348,2912.0
10349,2900.2
10350,2905.0
10351,2903.8
10352,2872.6
10353,2832.0
10354,2776.6
10355,2730.0
10356,2712.4
10357,2657.6
10358,2595.6
10359,2544.4
10360,2482.4
10361,2419.6
10362,2387.6
10363,2325.6
10364,2269.6
10365,2240.4
10366,2206.6
10367,2187.0
10368,2150.2
10369,2108.4
10370,2103.4
10371,2095.8
10372,2072.6
10373,2053.2
10374,2042.2
10375,2035.0
10376,2029.4
10377,2020.2
10378,2021.0
10379,2022.8
10380,2013.8
10381,2018.0
10382,2010.4
10383,2010.0
10384,2022.8
10385,2016.4
10386,1995.6
10387,1977.4
10388,1970.8
10389,1965.6
10390,1962.0
10391,1979.4
10392,2017.4
10393,2060.0
10394,2095.0
10395,2138.4
10396,2191.8
10397,2232.4
10398,2278.8
10399,2308.0
10400,2340.0
10401,2381.8
10402,2406.6
10403,2427.4
10404,2451.0
10405,2458.2
10406,2461.8
10407,2485.0
10408,2505.8
10409,2542.4
10410,2568.0
10411,2567.6
10412,2543.2
10413,2518.8
10414,2488.2
10415,2480.6
10416,2461.8
10417,2424.4
10418,2405.4
10419,2390.2
10420,2379.8
10421,2362.4
10422,2338.2
10423,2321.4
10424,2314.4
10425,2297.4
10426,2274.6
10427,2233.0
10428,2232.2
10429,2233.8
10430,2226.4
10431,2231.0
10432,2249.6
10433,2265.4
10434,2278.8
10435,2294.8
10436,2316.0
10437,2321.4
10438,2338.8
10439,2342.2
10440,2355.2
10441,2358.6
10442,2360.4
10443,2349.0
10444,2365.8
10445,2355.4
10446,2375.4
10447,2385.4
10448,2379.6
10449,2360.0
10450,2334.2
10451,2320.4
10452,2303.0
10453,2276.6
10454,2231.2
10455,2206.6
10456,2144.4
10457,2092.4
10458,2069.8
10459,2032.2
10460,1980.8
10461,1962.8
10462,1930.8
10463,1925.4
10464,1890.4
10465,1874.8
10466,1856.2
10467,1823.8
10468,1832.4
10469,1819.4
10470,1811.6
10471,1795.2
10472,1793.2
10473,1789.2
10474,1809.2
10475,1810.2
10476,1829.6
10477,1828.4
10478,1855.6
10479,1874.2
10480,1908.0
10481,1911.6
10482,1934.2
10483,1951.0
10484,1962.2
10485,1966.6
10486,1987.8
10487,2027.4
10488,2074.0
10489,2121.0
10490,2167.0
10491,2205.6
10492,2256.0
10493,2303.8
10494,2350.8
10495,2399.0
10496,2434.6
10497,2466.8
10498,2507.2
10499,2508.4
10500,2515.2
10501,2505.8
10502,2516.2
10503,2529.8
10504,2528.6
10505,2536.0
10506,2546.8
10507,2544.6
10508,2538.8
10509,2523.6
10510,2521.8
10511,2507.8
10512,2486.8
10513,2464.0
10514,2460.6
10515,2445.2
10516,2418.8
10517,2402.2
10518,2400.4
10519,2389.4
10520,2371.2
10521,2351.6
10522,2345.6
10523,2326.2
10524,2312.2
10525,2314.2
10526,2309.2
10527,2310.2
10528,2342.6
10529,2362.6
10530,2378.6
10531,2391.8
10532,2396.8
10533,2389.8
10534,2388.8
10535,2388.8
10536,2389.6
10537,2378.8
10538,2372.2
10539,2362.2
10540,2351.2
10541,2336.8
10542,2342.4
10543,2365.2
10544,2350.6
10545,2323.8
10546,2295.6
10547,2275.6
10548,2269.8
10549,2221.6
10550,2176.6
10551,2139.8
10552,2108.6
10553,2064.0
10554,2029.0
10555,2000.8
10556,1961.0
10557,1916.0
10558,1880.0
10559,1852.0
10560,1812.6
10561,1785.0
10562,1768.8
10563,1753.8
10564,1738.2
10565,1731.4
10566,1719.4
10567,1703.8
10568,1704.2
10569,1706.0
10570,1711.4
10571,1722.2
10572,1723.8
10573,1735.0
10574,1743.2
10575,1747.6
10576,1760.0
10577,1764.6
10578,1778.2
10579,1769.6
10580,1778.4
10581,1759.6
10582,1776.4
10583,1799.4
10584,1823.0
10585,1849.6
10586,1896.8
10587,1942.2
10588,1997.2
10589,2044.6
10590,2089.8
10591,2119.2
10592,2162.6
10593,2192.8
10594,2204.4
10595,2224.0
10596,2225.2
10597,2231.2
10598,2242.4
10599,2256.2
10600,2266.4
10601,2278.4
10602,2290.8
10603,2277.8
10604,2260.8
10605,2234.6
10606,2213.2
10607,2204.4
10608,2178.8
10609,2149.8
10610,2123.4
10611,2103.4
10612,2083.2
10613,2067.2
10614,2050.4
10615,2038.0
10616,2028.6
10617,2016.8
10618,2002.8
10619,1987.4
10620,1988.4
10621,1995.8
10622,1990.4
10623,1995.2
10624,2024.0
10625,2049.2
10626,2045.6
10627,2068.0
10628,2084.0
10629,2097.2
10630,2110.2
10631,2124.6
10632,2132.8
10633,2124.2
10634,2134.4
10635,2136.0
10636,2157.8
10637,2175.4
10638,2196.8
10639,2218.2
10640,2224.4
10641,2203.4
10642,2191.4
10643,2168.2
10644,2166.2
10645,2140.6
10646,2098.2
10647,2055.6
10648,2019.2
10649,1975.6
10650,1937.8
10651,1904.8
10652,1873.6
10653,1829.6
10654,1803.2
10655,1785.6
10656,1762.4
10657,1752.2
10658,1741.0
10659,1736.6
10660,1727.8
10661,1712.4
10662,1704.4
10663,1698.4
10664,1712.6
10665,1706.4
10666,1711.8
10667,1707.2
10668,1725.6
10669,1725.0
10670,1745.8
10671,1752.4
10672,1765.2
10673,1769.4
10674,1785.8
10675,1776.4
10676,1777.8
10677,1787.6
10678,1803.6
10679,1823.0
10680,1864.6
10681,1907.4
10682,1938.0
10683,1982.0
10684,2036.4
10685,2073.0
10686,2101.2
10687,2143.4
10688,2165.4
10689,2193.4
10690,2234.0
10691,2274.4
10692,2291.2
10693,2304.2
10694,2328.0
10695,2364.8
10696,2372.8
10697,2406.2
10698,2436.4
10699,2454.2
10700,2426.8
10701,2405.6
10702,2388.4
10703,2360.4
10704,2362.8
10705,2342.2
10706,2327.6
10707,2303.6
10708,2273.4
10709,2253.0
10710,2239.8
10711,2240.4
10712,2245.0
10713,2244.8
10714,2238.6
10715,2206.4
10716,2220.8
10717,2198.4
10718,2198.8
10719,2216.2
10720,2220.4
10721,2232.0
10722,2267.8
10723,2306.2
10724,2330.2
10725,2344.2
10726,2347.8
10727,2352.2
10728,2360.6
10729,2369.8
10730,2355.6
10731,2343.0
10732,2355.0
10733,2358.2
10734,2379.2
10735,2395.4
10736,2414.0
10737,2390.6
10738,2366.8
10739,2372.0
10740,2360.6
10741,2329.2
10742,2283.0
10743,2251.2
10744,2210.6
10745,2169.4
10746,2132.4
10747,2089.0
10748,2050.6
10749,2022.4
10750,1996.6
10751,1975.4
10752,1950.0
10753,1938.4
10754,1911.8
10755,1893.4
10756,1878.2
10757,1884.4
10758,1883.2
10759,1885.0
10760,1891.4
10761,1896.4
10762,1901.0
10763,1903.8
10764,1948.4
10765,1975.2
10766,2007.6
10767,2054.6
10768,2177.8
10769,2225.0
10770,2274.4
10771,2356.2
10772,2499.0
10773,2603.0
10774,2694.8
10775,2773.4
10776,2887.8
10777,2955.4
10778,3019.2
10779,3069.0
10780,3129.8
10781,3155.0
10782,3182.2
10783,3195.4
10784,3181.4
10785,3208.2
10786,3240.6
10787,3264.6
10788,3261.8
10789,3239.6
10790,3253.6
10791,3283.4
10792,3271.4
10793,3314.2
10794,3326.2
10795,3332.8
10796,3286.8
10797,3288.8
10798,3301.2
10799,3311.0
10800,3308.6
10801,3296.4
10802,3271.6
10803,3241.2
10804,3209.0
10805,3214.8
10806,3198.6
10807,3177.6
10808,3181.6
10809,3154.6
10810,3145.0
10811,3129.0
10812,3131.2
10813,3119.4
10814,3110.2
10815,3088.4
10816,3088.6
10817,3091.8
10818,3088.6
10819,3093.4
10820,3107.2
10821,3086.2
10822,3081.2
10823,3091.0
10824,3078.4
10825,3057.0
10826,3041.6
10827,3032.4
10828,3007.6
10829,2996.2
10830,3005.6
10831,3007.0
10832,2959.2
10833,2906.8
10834,2858.2
10835,2806.4
10836,2736.0
10837,2681.6
10838,2631.4
10839,2573.6
10840,2509.6
10841,2463.8
10842,2416.0
10843,2383.4
10844,2336.8
10845,2305.2
10846,2270.8
10847,2245.4
10848,2230.0
10849,2216.4
10850,2211.6
10851,2203.8
10852,2188.4
10853,2172.2
10854,2183.2
10855,2178.4
10856,2189.6
10857,2194.8
10858,2217.6
10859,2221.8
10860,2243.0
10861,2249.2
10862,2284.8
10863,2303.0
10864,2367.4
10865,2422.0
10866,2465.8
10867,2531.0
10868,2670.2
10869,2749.4
10870,2824.0
10871,2888.4
10872,2975.4
10873,3039.8
10874,3091.0
10875,3130.0
10876,3184.4
10877,3205.0
10878,3228.8
10879,3231.0
10880,3218.6
10881,3254.6
10882,3279.8
10883,3293.8
10884,3310.6
10885,3327.2
10886,3353.2
10887,3363.6
10888,3353.2
10889,3362.8
10890,3377.0
10891,3368.8
10892,3343.4
10893,3334.6
10894,3323.8
10895,3301.6
10896,3333.4
10897,3309.8
10898,3295.6
10899,3257.2
10900,3250.8
10901,3254.4
10902,3246.8
10903,3230.2
10904,3213.0
10905,3193.6
10906,3169.2
10907,3140.6
10908,3135.6
10909,3115.0
10910,3087.4
10911,3072.8
10912,3070.2
10913,3072.2
10914,3084.0
10915,3073.6
10916,3071.4
10917,3099.6
10918,3073.8
10919,3072.2
10920,3102.2
10921,3085.4
10922,3074.6
10923,3067.4
10924,3051.0
10925,3031.4
10926,3029.8
10927,3025.6
10928,3018.4
10929,2987.2
10930,2944.2
10931,2893.0
10932,2848.2
10933,2774.2
10934,2732.0
10935,2687.2
10936,2604.6
10937,2540.4
10938,2509.2
10939,2467.6
10940,2397.8
10941,2355.0
10942,2333.2
10943,2326.6
10944,2275.6
10945,2242.6
10946,2230.2
10947,2208.2
10948,2171.8
10949,2163.2
10950,2162.6
10951,2168.8
10952,2179.4
10953,2184.0
10954,2195.2
10955,2194.0
10956,2232.6
10957,2273.2
10958,2291.4
10959,2327.6
10960,2396.6
10961,2442.0
10962,2487.0
10963,2557.6
10964,2686.8
10965,2774.0
10966,2830.8
10967,2899.2
10968,2983.8
10969,3037.2
10970,3076.4
10971,3121.6
10972,3165.2
10973,3198.0
10974,3223.6
10975,3243.2
10976,3244.8
10977,3252.8
10978,3293.4
10979,3306.2
10980,3326.0
10981,3327.0
10982,3331.0
10983,3336.4
10984,3352.0
10985,3366.0
10986,3394.4
10987,3401.6
10988,3376.6
10989,3366.0
10990,3369.6
10991,3374.4
10992,3313.0
10993,3302.2
10994,3275.4
10995,3251.6
10996,3234.2
10997,3242.4
10998,3220.0
10999,3218.8
11000,3218.8
11001,3201.0
11002,3184.8
11003,3168.6
11004,3170.8
11005,3123.6
11006,3101.4
11007,3098.4
11008,3104.6
11009,3097.2
11010,3109.8
11011,3101.0
11012,3088.4
11013,3067.8
11014,3046.4
11015,3051.6
11016,3044.8
11017,3039.8
11018,3021.4
11019,3011.6
11020,2977.0
11021,2950.0
11022,2973.0
11023,2986.8
11024,2968.8
11025,2954.4
11026,2906.6
11027,2849.4
11028,2803.8
11029,2761.4
11030,2705.8
11031,2650.6
11032,2584.2
11033,2546.2
11034,2507.2
11035,2463.0
11036,2425.0
11037,2406.6
11038,2368.6
11039,2336.2
11040,2280.4
11041,2261.2
11042,2235.2
11043,2205.0
11044,2175.6
11045,2164.2
11046,2170.6
11047,2171.4
11048,2176.2
11049,2168.0
11050,2177.2
11051,2187.6
11052,2223.6
11053,2257.8
11054,2286.2
11055,2301.2
11056,2368.2
11057,2413.2
11058,2459.2
11059,2536.8
11060,2677.4
11061,2757.8
11062,2817.2
11063,2877.4
11064,2976.0
11065,3040.4
11066,3098.4
11067,3140.4
11068,3185.0
11069,3230.6
11070,3251.6
11071,3273.0
11072,3258.0
11073,3284.6
11074,3332.6
11075,3355.8
11076,3358.4
11077,3373.8
11078,3386.6
11079,3389.4
11080,3405.4
11081,3406.2
11082,3429.6
11083,3435.8
11084,3399.2
11085,3371.2
11086,3372.6
11087,3348.4
11088,3320.6
11089,3299.8
11090,3276.6
11091,3244.2
11092,3224.2
11093,3221.6
11094,3188.4
11095,3156.2
11096,3135.0
11097,3105.4
11098,3092.2
11099,3068.0
11100,3077.0
11101,3057.4
11102,3050.4
11103,3053.6
11104,3058.6
11105,3041.2
11106,3048.2
11107,3040.6
11108,3041.6
11109,3045.4
11110,3049.0
11111,3038.0
11112,3022.4
11113,3004.0
11114,2992.8
11115,2967.2
11116,2932.2
11117,2915.2
11118,2905.4
11119,2903.4
11120,2881.6
11121,2824.0
11122,2783.2
11123,2745.2
11124,2731.0
11125,2678.2
11126,2623.0
11127,2590.6
11128,2534.8
11129,2495.0
11130,2436.2
11131,2400.6
11132,2308.8
11133,2264.2
11134,2227.6
11135,2202.2
11136,2174.2
11137,2163.4
11138,2140.2
11139,2126.2
11140,2114.8
11141,2110.6
11142,2116.0
11143,2115.0
11144,2129.0
11145,2127.8
11146,2118.0
11147,2132.8
11148,2142.2
11149,2155.8
11150,2161.4
11151,2164.8
11152,2177.2
11153,2171.0
11154,2165.6
11155,2165.2
11156,2168.4
11157,2176.6
11158,2205.0
11159,2240.0
11160,2287.4
11161,2322.8
11162,2385.4
11163,2435.4
11164,2502.2
11165,2542.6
11166,2584.2
11167,2621.2
11168,2653.0
11169,2683.2
11170,2723.6
11171,2751.4
11172,2783.8
11173,2793.2
11174,2808.6
11175,2832.4
11176,2832.0
11177,2838.4
11178,2842.8
11179,2835.2
11180,2809.6
11181,2796.4
11182,2787.0
11183,2772.6
11184,2753.2
11185,2733.8
11186,2704.8
11187,2669.6
11188,2638.2
11189,2607.4
11190,2588.6
11191,2586.4
11192,2581.4
11193,2579.0
11194,2581.4
11195,2573.2
11196,2580.0
11197,2549.8
11198,2539.2
11199,2538.6
11200,2546.6
11201,2573.2
11202,2602.6
11203,2603.0
11204,2631.8
11205,2621.8
11206,2634.8
11207,2619.8
11208,2610.6
11209,2580.6
11210,2571.0
11211,2565.4
11212,2558.2
11213,2528.6
11214,2530.0
11215,2523.0
11216,2513.0
11217,2481.0
11218,2462.0
11219,2430.0
11220,2417.4
11221,2388.4
11222,2352.6
11223,2316.4
11224,2247.2
11225,2199.2
11226,2153.8
11227,2113.4
11228,2099.6
11229,2065.8
11230,2032.2
11231,2007.8
11232,1990.4
11233,1973.6
11234,1951.0
11235,1947.2
11236,1941.4
11237,1934.0
11238,1923.4
11239,1915.6
11240,1916.8
11241,1919.4
11242,1921.2
11243,1918.4
11244,1932.0
11245,1931.6
11246,1936.0
11247,1931.0
11248,1936.0
11249,1940.4
11250,1939.2
11251,1924.4
11252,1927.2
11253,1917.4
11254,1941.0
11255,1958.8
11256,1992.4
11257,2016.4
11258,2052.0
11259,2084.4
11260,2112.8
11261,2170.4
11262,2204.4
11263,2251.2
11264,2289.8
11265,2325.0
11266,2365.6
11267,2398.6
11268,2424.6
11269,2438.4
11270,2475.6
11271,2496.6
11272,2530.2
11273,2579.8
11274,2585.6
11275,2585.6
11276,2578.8
11277,2570.0
11278,2562.2
11279,2548.4
11280,2522.2
11281,2494.8
11282,2477.0
11283,2449.8
11284,2458.6
11285,2441.6
11286,2421.6
11287,2405.6
11288,2404.2
11289,2387.2
11290,2356.0
11291,2338.2
11292,2348.4
11293,2335.8
11294,2327.0
11295,2335.6
11296,2371.2
11297,2388.8
11298,2418.0
11299,2418.0
11300,2456.0
11301,2459.6
11302,2473.8
11303,2476.2
11304,2517.0
11305,2499.6
11306,2499.4
11307,2489.4
11308,2515.8
11309,2502.6
11310,2487.6
11311,2495.6
11312,2527.4
11313,2533.4
11314,2510.8
11315,2514.6
11316,2519.8
11317,2499.4
11318,2462.4
11319,2415.0
11320,2362.6
11321,2322.4
11322,2284.2
11323,2253.4
11324,2225.2
11325,2204.0
11326,2174.2
11327,2160.8
11328,2129.0
11329,2125.0
11330,2127.4
11331,2108.2
11332,2085.8
11333,2094.4
11334,2103.0
11335,2098.6
11336,2112.8
11337,2134.6
11338,2141.2
11339,2151.8
11340,2169.6
11341,2197.6
11342,2247.8
11343,2284.0
11344,2355.0
11345,2417.0
11346,2486.2
11347,2549.6
11348,2690.6
11349,2787.4
11350,2865.8
11351,2940.0
11352,3013.8
11353,3077.2
11354,3110.8
11355,3145.2
11356,3179.4
11357,3209.8
11358,3227.8
11359,3233.4
11360,3222.2
11361,3233.4
11362,3253.8
11363,3272.2
11364,3294.6
11365,3304.6
11366,3312.4
11367,3333.6
11368,3337.6
11369,3359.4
11370,3386.6
11371,3392.2
11372,3374.6
11373,3353.4
11374,3348.6
11375,3341.6
11376,3346.6
11377,3341.2
11378,3319.8
11379,3291.0
11380,3291.6
11381,3286.6
11382,3280.4
11383,3274.2
11384,3296.8
11385,3278.2
11386,3252.0
11387,3243.8
11388,3235.6
11389,3217.2
11390,3203.2
11391,3184.2
11392,3177.4
11393,3197.6
11394,3193.2
11395,3197.8
11396,3188.4
11397,3174.8
11398,3179.4
11399,3186.8
11400,3172.8
11401,3154.4
11402,3143.0
11403,3132.8
11404,3114.0
11405,3081.0
11406,3049.8
11407,3024.0
11408,3004.0
11409,2982.2
11410,2940.0
11411,2883.2
11412,2845.8
11413,2798.8
11414,2741.2
11415,2672.4
11416,2603.0
11417,2553.4
11418,2512.0
11419,2465.4
11420,2401.2
11421,2369.0
11422,2348.8
11423,2321.8
11424,2309.6
11425,2287.8
11426,2286.6
11427,2267.8
11428,2242.4
11429,2242.6
11430,2250.0
11431,2248.6
11432,2256.8
11433,2270.6
11434,2271.6
11435,2289.2
11436,2318.8
11437,2350.4
11438,2369.6
11439,2394.8
11440,2466.0
11441,2515.6
11442,2552.4
11443,2607.0
11444,2742.0
11445,2853.0
11446,2938.6
11447,2992.8
11448,3068.4
11449,3115.0
11450,3152.8
11451,3185.4
11452,3237.0
11453,3258.4
11454,3270.4
11455,3274.8
11456,3250.8
11457,3262.4
11458,3284.0
11459,3299.8
11460,3278.0
11461,3281.6
11462,3287.2
11463,3309.4
11464,3285.8
11465,3299.8
11466,3314.6
11467,3322.0
11468,3286.6
11469,3274.8
11470,3279.4
11471,3282.0
11472,3272.4
11473,3260.0
11474,3245.8
11475,3216.0
11476,3196.8
11477,3190.0
11478,3176.0
11479,3153.6
11480,3159.6
11481,3135.0
11482,3102.0
11483,3075.0
11484,3062.2
11485,3040.4
11486,3014.0
11487,3008.8
11488,2994.2
11489,2996.2
11490,2984.6
11491,2992.0
11492,2998.4
11493,2960.4
11494,2961.4
11495,2968.8
11496,2983.2
11497,2963.2
11498,2941.6
11499,2935.6
11500,2905.0
11501,2879.8
11502,2875.2
11503,2875.2
11504,2869.4
11505,2849.6
11506,2802.4
11507,2724.4
11508,2684.0
11509,2645.4
11510,2587.8
11511,2537.8
11512,2460.8
11513,2425.8
11514,2378.6
11515,2348.4
11516,2269.0
11517,2252.0
11518,2223.0
11519,2190.4
11520,2152.8
11521,2135.8
11522,2117.6
11523,2095.0
11524,2056.8
11525,2048.6
11526,2038.0
11527,2034.6
11528,2036.6
11529,2029.4
11530,2020.4
11531,2015.8
11532,2016.4
11533,2015.6
11534,2020.4
11535,2021.6
11536,2028.2
11537,2008.2
11538,1981.6
11539,1946.0
11540,1923.8
11541,1917.2
11542,1935.6
11543,1961.6
11544,1994.2
11545,2032.0
11546,2073.8
11547,2117.4
11548,2163.2
11549,2204.4
11550,2245.6
11551,2288.6
11552,2326.2
11553,2366.6
11554,2401.0
11555,2429.6
11556,2457.4
11557,2480.2
11558,2517.4
11559,2532.6
11560,2535.2
11561,2560.6
11562,2576.4
11563,2578.6
11564,2538.4
11565,2523.8
11566,2504.4
11567,2485.0
11568,2455.0
11569,2416.6
