datetime,electricity_price,electricity_price_flex,grid_demand,congestion_signal,RE_availability,unidirectional_load,bangkok_1_electric_vehicle_1_availability_profile,bangkok_1_electric_vehicle_2_availability_profile,bangkok_1_electric_vehicle_3_availability_profile,bangkok_1_electric_vehicle_4_availability_profile,bangkok_1_electric_vehicle_5_availability_profile,bangkok_1_electric_vehicle_6_availability_profile,bangkok_1_electric_vehicle_7_availability_profile,bangkok_1_electric_vehicle_8_availability_profile,bangkok_1_electric_vehicle_9_availability_profile,bangkok_1_electric_vehicle_10_availability_profile,bangkok_1_electric_vehicle_1_range,bangkok_1_electric_vehicle_2_range,bangkok_1_electric_vehicle_3_range,bangkok_1_electric_vehicle_4_range,bangkok_1_electric_vehicle_5_range,bangkok_1_electric_vehicle_6_range,bangkok_1_electric_vehicle_7_range,bangkok_1_electric_vehicle_8_range,bangkok_1_electric_vehicle_9_range,bangkok_1_electric_vehicle_10_range
6/24/2024 14:45,25,,16905000.1,0,2.365318549,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 15:00,25,,16791057.59,0,2.376350288,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 15:15,25,,16832048.28,0,2.338361719,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 15:30,25,,16703099.48,0,2.287272157,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 15:45,25,,16605243.3,0,2.253637694,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 16:00,25,,16374056.4,0,2.242937307,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 16:15,25,,16198414.5,0,2.226911526,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 16:30,25,,15827593.33,0,2.201095002,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 16:45,25,,15372449.25,0,2.169516744,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 17:00,25,,14822371.58,0,2.072922867,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 17:15,25,,14744899.03,0,2.030664014,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 17:30,25,,14809389.89,0,1.969375105,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 17:45,25,,14903115.59,0,1.994234896,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 18:00,25,,15186335.12,0,1.912594118,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 18:15,25,,15765069.44,0,1.886987342,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 18:30,25,,16234876.13,0,1.828914896,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 18:45,25,,16408699.26,0,1.784913359,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 19:00,25,,16351036.69,0,1.743257716,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 19:15,25,,16282639.14,0,1.747524439,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 19:30,25,,16190931.48,0,1.756564879,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 19:45,25,,16121552.76,0,1.774556453,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 20:00,25,,16203724.74,0,1.780041812,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 20:15,25,,16263643.51,0,1.751512703,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 20:30,25,,16210664.42,0,1.702394481,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 20:45,25,,16130209.9,0,1.653147584,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/24/2024 21:00,25,,15947678.04,0,1.61544656,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 21:15,25,,15748849.63,0,1.55770449,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 21:30,25,,15443866.27,0,1.559164535,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 21:45,25,,15336078.01,0,1.550333306,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 22:00,25,,15471069.51,0,1.512628189,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 22:15,25,,15560867.71,0,1.507069672,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 22:30,25,,15498259.99,0,1.542997458,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 22:45,25,,15264789.19,0,1.537505699,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 23:00,25,,14929186.82,0,1.551859113,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 23:15,25,,14652325.16,0,1.523342743,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 23:30,25,,14390496.99,0,1.544329694,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/24/2024 23:45,25,,6985035.371,0,1.487340435,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 0:00,25,,13204461.21,0,1.500878017,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 0:15,25,,13113308.69,0,1.467880041,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 0:30,25,,12895440.07,0,1.466288456,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 0:45,25,,12845013.39,0,1.477887963,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 1:00,25,,12753233.94,0,1.51201442,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 1:15,25,,12744326.09,0,1.536118089,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 1:30,25,,12668304.24,0,1.506410356,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 1:45,25,,12569487.48,0,1.520621029,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 2:00,25,,12435111.1,0,1.569210471,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 2:15,25,,12362608.89,0,1.581016262,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 2:30,25,,12241752.42,0,1.599522464,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 2:45,25,,12231608.79,0,1.599009724,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 3:00,25,,12116081.02,0,1.559010594,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 3:15,25,,12073965.98,0,1.58413701,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 3:30,25,,12101712.3,0,1.579544482,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 3:45,25,,11913253.09,0,1.557675333,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 4:00,25,,12036789.85,0,1.577730121,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 4:15,25,,12069267.36,0,1.609481229,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 4:30,25,,12064000.86,0,1.606046042,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 4:45,25,,11907023.28,0,1.625863989,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 5:00,25,,12132061.58,0,1.602897928,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 5:15,25,,12332303.63,0,1.625728869,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 5:30,25,,12449440.18,0,1.647595403,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 5:45,25,,12591850.26,0,1.662214833,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 6:00,25,,12908973.52,0,1.681808289,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 6:15,25,,12938860.83,0,1.703523881,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 6:30,25,,13100909.6,0,1.75038384,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 6:45,25,,13210283.13,0,1.745163152,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 7:00,25,,13240192.22,0,1.770630566,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 7:15,25,,13062440.53,0,1.811011012,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 7:30,25,,13135561.15,0,1.846705931,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 7:45,25,,13311907.14,0,1.847769563,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 8:00,25,,13763506.47,0,1.873639931,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 8:15,25,,14228234.67,0,1.939863997,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 8:30,25,,14606840.99,0,1.977866138,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 8:45,25,,14918736.6,0,2.003906956,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 9:00,25,,15238158.75,0,2.036379935,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 9:15,25,,15358310.21,0,2.072385866,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 9:30,25,,15464486.11,0,2.104540551,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 9:45,25,,15408246.82,0,2.142641966,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 10:00,25,,15359186.5,0,2.138465436,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 10:15,25,,15418621.24,0,2.140604182,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 10:30,25,,15574174.85,0,2.175919112,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 10:45,25,,15700696.56,0,2.159750993,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 11:00,25,,15769186.19,0,2.174191848,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 11:15,25,,15806156.55,0,2.17855053,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 11:30,25,,15341911.68,0,2.160183901,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 11:45,25,,14894101.4,0,2.142936859,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 12:00,25,,14337279.46,0,2.146178481,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 12:15,25,,14357414.24,0,2.155007281,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 12:30,25,,14400823.59,0,2.150497003,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 12:45,25,,14401506.82,0,2.14133513,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 13:00,25,,15215792.12,0,2.160219081,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 13:15,25,,15685466.54,0,2.120225553,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 13:30,25,,15875992.28,0,2.064636013,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 13:45,25,,15962384.35,0,2.04853667,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 14:00,25,,15908138.2,0,2.02312402,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 14:15,25,,15879547.26,0,1.977429836,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 14:30,25,,15888850,0,1.968101565,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 14:45,25,,15754741.39,0,1.938133145,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 15:00,25,,15669001.56,0,1.914540506,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 15:15,25,,15717719.25,0,1.89228833,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 15:30,25,,15595383.77,0,1.87337596,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 15:45,25,,15555468.39,0,1.829436589,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 16:00,25,,15400354.18,0,1.811822576,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 16:15,25,,15291439.9,0,1.754117318,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 16:30,25,,14992888.09,0,1.701777483,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 16:45,25,,14590284.03,0,1.662500835,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 17:00,25,,14263697.74,0,1.608144673,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 17:15,25,,14334702.86,0,1.572910767,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 17:30,25,,14482441.44,0,1.521130708,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 17:45,25,,14308074.48,0,1.486076132,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 18:00,25,,14661971.98,0,1.450361346,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 18:15,25,,15158579.31,0,1.424433447,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 18:30,25,,15646254.71,0,1.392050911,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 18:45,25,,15727137.32,0,1.370885885,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 19:00,25,,15731606.91,0,1.356882528,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 19:15,25,,15679945.81,0,1.345808588,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 19:30,25,,15754924.96,0,1.353570275,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 19:45,25,,15547257.69,0,1.378431049,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 20:00,25,,15665868.57,0,1.405474333,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 20:15,25,,15817956.48,0,1.374562871,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 20:30,25,,15651757.4,0,1.34246984,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 20:45,25,,15555913.46,0,1.30730262,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/25/2024 21:00,25,,15350317.69,0,1.295248194,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 21:15,25,,15160664.77,0,1.275324106,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 21:30,25,,14902521.19,0,1.268341517,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 21:45,25,,14665790.75,0,1.26299418,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 22:00,25,,14374196.92,0,1.23645749,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 22:15,25,,14196828.01,0,1.209788794,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 22:30,25,,14225467.17,0,1.178137895,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 22:45,25,,14021478.44,0,1.174707109,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 23:00,25,,13711119.38,0,1.175651233,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 23:15,25,,13452305.32,0,1.178548749,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 23:30,25,,13200934.36,0,1.176401121,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/25/2024 23:45,25,,6511173.525,0,1.16712393,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 0:00,25,,12766851.61,0,1.179743765,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 0:15,25,,12584896.8,0,1.16885771,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 0:30,25,,12506023.88,0,1.15772818,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 0:45,25,,12400272.89,0,1.160816656,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 1:00,25,,12224542.88,0,1.196297756,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 1:15,25,,12090357.32,0,1.184748737,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 1:30,25,,12039725.95,0,1.20660893,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 1:45,25,,12032083.59,0,1.240391041,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 2:00,25,,11897577.48,0,1.281797725,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 2:15,25,,11745491.46,0,1.282065898,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 2:30,25,,11688497.34,0,1.316367507,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 2:45,25,,11731755.18,0,1.344369148,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 3:00,25,,11540823.18,0,1.413288553,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 3:15,25,,11589735.52,0,1.443249442,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 3:30,25,,11555873.14,0,1.460401501,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 3:45,25,,11529425.1,0,1.472805957,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 4:00,25,,11467502.21,0,1.517386277,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 4:15,25,,11475781.23,0,1.536190984,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 4:30,25,,11447846.48,0,1.552539525,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 4:45,25,,11428829.51,0,1.608018705,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 5:00,25,,11402775.21,0,1.651112978,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 5:15,25,,11472851.9,0,1.611430392,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 5:30,25,,11751159.36,0,1.625832043,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 5:45,25,,11932966.05,0,1.641487153,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 6:00,25,,12138674.27,0,1.663973291,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 6:15,25,,12374883.52,0,1.678713772,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 6:30,25,,12470443.03,0,1.719894067,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 6:45,25,,12395738.98,0,1.743227753,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 7:00,25,,12230265.12,0,1.779925821,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 7:15,25,,12247239.94,0,1.784170147,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 7:30,25,,11651320.68,0,1.815482091,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 7:45,25,,11523772.91,0,1.858864119,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 8:00,25,,11809898.28,0,1.89953133,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 8:15,25,,11956313.58,0,1.952566589,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 8:30,25,,11909430.17,0,2.011293026,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 8:45,25,,12091473.8,0,2.072432483,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 9:00,25,,12400172.35,0,2.083239148,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 9:15,25,,12481662.79,0,2.103254221,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 9:30,25,,12585048.91,0,2.132951706,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 9:45,25,,12627977.77,0,2.165005714,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 10:00,25,,12762312.95,0,2.204057019,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 10:15,25,,12857500.35,0,2.236891966,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 10:30,25,,12829691.32,0,2.25968245,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 10:45,25,,12971694.92,0,2.277996756,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 11:00,25,,12960590.76,0,2.299818297,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 11:15,25,,12919208.17,0,2.329064967,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 11:30,25,,12888663.01,0,2.339102441,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 11:45,25,,12684787.48,0,2.358244432,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 12:00,25,,12325859.8,0,2.37972735,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 12:15,25,,12237053.45,0,2.390407689,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 12:30,25,,12252892.96,0,2.393078018,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 12:45,25,,12552184.57,0,2.397293211,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
6/26/2024 13:00,25,,12852565.66,0,2.427738835,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 13:15,25,,13088794.63,0,2.408839914,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 13:30,25,,13041887.84,0,2.406917884,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 13:45,25,,13253370.39,0,2.393425499,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 14:00,25,,13223309.02,0,2.391590805,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 14:15,25,,13549017.5,0,2.390725572,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 14:30,25,,13419671.29,0,2.408628241,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 14:45,25,,13095740.72,0,2.412193859,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 15:00,25,,13077280.88,0,2.427729125,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 15:15,25,,13066306.13,0,2.387708365,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6/26/2024 15:30,25,,13091420.83,0,2.350495859,,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
