,time,energy_cashflow,energy_generation_costs,heat,power,simulation,soc,total_costs,unit
123,2013-01-22 01:00:00.000000,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_00_0
113,2013-01-22 01:00:00.000000,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_02
43,2013-01-22 01:00:00.000000,,1.068378,0.0,71.2252,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_09
41,2013-01-22 01:00:00.000000,,0.27489899999999995,0.0,18.3266,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_08
117,2013-01-22 01:00:00.000000,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_07
119,2013-01-22 01:00:00.000000,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_08
39,2013-01-22 01:00:00.000000,,7.238325,0.0,482.555,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,wind_onshore_05
121,2013-01-22 01:00:00.000000,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_09
115,2013-01-22 01:00:00.000000,,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,,battery_05
265,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_0
266,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_1
267,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
268,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_0
252,2013-01-22 02:00:00.000000,347479.1799719463,49.494732,0.0,3299.6488,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,49.494732,wind_onshore_07_0
270,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_2
271,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
272,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_1
264,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_01_1
269,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_1
273,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
258,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_07
262,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
261,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
260,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_09
259,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_08
257,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_05
256,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_02
255,2013-01-22 02:00:00.000000,347479.1799719463,49.494732,0.0,3299.6488,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,49.494732,wind_onshore_07_3
254,2013-01-22 02:00:00.000000,347479.1799719463,49.494732,0.0,3299.6488,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,49.494732,wind_onshore_07_2
253,2013-01-22 02:00:00.000000,347479.1799719463,49.494732,0.0,3299.6488,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,49.494732,wind_onshore_07_1
274,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
263,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_01_0
275,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Schwarzenbachwerk
288,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Happurg
277,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach I
251,2013-01-22 02:00:00.000000,166360.4106955389,23.69628,0.0,1579.7520000000002,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,23.69628,wind_onshore_06_1
299,2013-01-22 02:00:00.000000,-6818256.831108588,194237706.32251075,,-64745.902107503585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand
298,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Goldisthal
297,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Markersbach
296,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wehr
295,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck II
294,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Säckingen
293,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte II
292,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Witznau
291,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Erzhausen
276,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach II
290,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldshut
287,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Koepchenwerk Herdecke II
286,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Häusern
285,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck I
284,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Rönkhausen
283,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Geesthacht
282,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Reisach - Rabenleite
281,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Glems
280,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wendefurth
279,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Bleiloch
278,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte I
289,2013-01-22 02:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Langenprozelten
250,2013-01-22 02:00:00.000000,166360.4106955389,23.69628,0.0,1579.7520000000002,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,23.69628,wind_onshore_06_0
224,2013-01-22 02:00:00.000000,935345.0211158312,859732.473968912,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_2
248,2013-01-22 02:00:00.000000,36189.70148351521,5.15484,0.0,343.656,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,5.15484,wind_onshore_03_0
221,2013-01-22 02:00:00.000000,6366.76992722738,0.9068789999999999,0.0,60.4586,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.9068789999999999,wind_onshore_09
220,2013-01-22 02:00:00.000000,3770.108087363617,0.5370119999999999,0.0,35.800799999999995,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.5370119999999999,wind_onshore_08
219,2013-01-22 02:00:00.000000,50382.99878153036,7.176525,0.0,478.435,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.176525,wind_onshore_05
218,2013-01-22 02:00:00.000000,13392.272539726757,1.9075875000000002,0.0,127.17250000000001,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,1.9075875000000002,wind_onshore_04
217,2013-01-22 02:00:00.000000,23718.925972303885,3.3785099999999995,0.0,225.23399999999998,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,3.3785099999999995,wind_onshore_02
216,2013-01-22 02:00:00.000000,1220.5188915483543,0.17385,0.0,11.59,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.17385,wind_onshore_01
215,2013-01-22 02:00:00.000000,250083.32045293687,35.6217225,0.0,2374.7815,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,35.6217225,wind_offshore_07
214,2013-01-22 02:00:00.000000,193472.25281683297,27.558075,0.0,1837.205,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,27.558075,wind_offshore_06
213,2013-01-22 02:00:00.000000,153838.4555310668,21.91266,0.0,1460.844,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,21.91266,wind_offshore_00
212,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_08
211,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
210,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
209,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_00
208,2013-01-22 02:00:00.000000,136163.15157653342,116546.66658858044,0.0,1293.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_09
207,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_08
206,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_07
205,2013-01-22 02:00:00.000000,71714.69932221132,62392.80765335312,0.0,681.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_06
204,2013-01-22 02:00:00.000000,16428.03684914092,14996.926324216032,0.0,156.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_05
203,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_04
202,2013-01-22 02:00:00.000000,219356.41510743936,194988.59073867786,0.0,2083.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_03
201,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_02
222,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
223,2013-01-22 02:00:00.000000,935345.0211158312,801505.0892092655,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_1
200,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_00
225,2013-01-22 02:00:00.000000,466371.22127537767,466371.22127537767,0.0,4428.64300750357,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_3
247,2013-01-22 02:00:00.000000,203641.8921279866,29.0066325,0.0,1933.7755,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,29.0066325,wind_onshore_00_2
246,2013-01-22 02:00:00.000000,203641.8921279866,29.0066325,0.0,1933.7755,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,29.0066325,wind_onshore_00_1
245,2013-01-22 02:00:00.000000,203641.8921279866,29.0066325,0.0,1933.7755,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,29.0066325,wind_onshore_00_0
244,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_2
243,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_1
242,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_09_0
241,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_1
240,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_07_0
239,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_3
238,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_2
237,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_1
249,2013-01-22 02:00:00.000000,36189.70148351521,5.15484,0.0,343.656,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,5.15484,wind_onshore_03_1
235,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_2
234,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_1
233,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_04_0
232,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_2
231,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_1
230,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_03_0
229,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_2
228,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_1
227,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_01_0
226,2013-01-22 02:00:00.000000,935345.0211158312,862233.0671776625,0.0,8882.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_4
236,2013-01-22 02:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_06_0
365,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_0
366,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_1
367,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_03_2
368,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_0
372,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_1
370,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_2
371,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_0
364,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_01_1
369,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_04_1
363,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_01_0
358,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_07
361,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_0
360,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_09
359,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_08
373,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_06_2
357,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_05
356,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_02
355,2013-01-22 03:00:00.000000,325285.2391741282,46.33344,0.0,3088.896,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,46.33344,wind_onshore_07_3
354,2013-01-22 03:00:00.000000,325285.2391741282,46.33344,0.0,3088.896,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,46.33344,wind_onshore_07_2
353,2013-01-22 03:00:00.000000,325285.2391741282,46.33344,0.0,3088.896,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,46.33344,wind_onshore_07_1
352,2013-01-22 03:00:00.000000,325285.2391741282,46.33344,0.0,3088.896,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,46.33344,wind_onshore_07_0
362,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,battery_00_1
374,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Tanzmühle - Rabenleite
380,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wendefurth
376,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach II
351,2013-01-22 03:00:00.000000,159428.7269165581,22.708934999999997,0.0,1513.9289999999999,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,22.708934999999997,wind_onshore_06_1
398,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Goldisthal
397,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Markersbach
396,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Wehr
395,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck II
394,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Säckingen
393,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte II
392,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Witznau
391,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Erzhausen
390,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldshut
375,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Schwarzenbachwerk
389,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Langenprozelten
387,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Koepchenwerk Herdecke II
399,2013-01-22 03:00:00.000000,-6818256.831108588,194237706.32251075,,-64745.902107503585,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,demand
385,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Waldeck I
384,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Rönkhausen
383,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Geesthacht
382,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Reisach - Rabenleite
381,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Glems
379,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Bleiloch
378,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Hohenwarte I
377,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Leitzach I
388,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Happurg
386,2013-01-22 03:00:00.000000,0.0,0.0,,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,0.0,0.0,Häusern
350,2013-01-22 03:00:00.000000,159428.7269165581,22.708934999999997,0.0,1513.9289999999999,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,22.708934999999997,wind_onshore_06_0
348,2013-01-22 03:00:00.000000,32587.48582659124,4.641742499999999,0.0,309.4495,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,4.641742499999999,wind_onshore_03_0
321,2013-01-22 03:00:00.000000,7544.186283632443,1.0745894999999999,0.0,71.63929999999999,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,1.0745894999999999,wind_onshore_09
320,2013-01-22 03:00:00.000000,5812.24996801891,0.8278935,0.0,55.1929,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.8278935,wind_onshore_08
319,2013-01-22 03:00:00.000000,51413.43686209987,7.3233,0.0,488.21999999999997,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,7.3233,wind_onshore_05
318,2013-01-22 03:00:00.000000,13423.970226211315,1.9121025,0.0,127.4735,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,1.9121025,wind_onshore_04
317,2013-01-22 03:00:00.000000,21083.48975315901,3.00312,0.0,200.208,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,3.00312,wind_onshore_02
316,2013-01-22 03:00:00.000000,1403.5967252806074,0.19992749999999998,0.0,13.3285,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.19992749999999998,wind_onshore_01
315,2013-01-22 03:00:00.000000,242971.7602012508,34.608756,0.0,2307.2504,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,34.608756,wind_offshore_07
314,2013-01-22 03:00:00.000000,193472.25281683297,27.558075,0.0,1837.205,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,27.558075,wind_offshore_06
313,2013-01-22 03:00:00.000000,154422.28268678245,21.995820000000002,0.0,1466.3880000000001,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,21.995820000000002,wind_offshore_00
311,2013-01-22 03:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_05
322,2013-01-22 03:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,,OCGT_01_0
310,2013-01-22 03:00:00.000000,0.0,0.0,0.0,0.0,future_markets_paper_base_case_2013_pp_all_kurz_dispatch,,0.0,solar_02
