datetime,hard coal,natural gas,oil,biomass,renewable,waste,co2,hydrogen
1/10/2045 22:00,140.0408417,100.8456406,147.8582803,85.69898422,0,,326.6366323,108.0206653
1/10/2045 23:00,140.0408417,100.8456406,147.8582803,85.69898422,0,,326.6366323,108.0206653
1/11/2045 0:00,140.0408417,100.8456407,147.8582803,85.69898423,0,,326.6366324,108.0108084
1/11/2045 1:00,140.0408417,100.8456407,147.8582803,85.69898423,0,,326.6366324,108.0108084
1/11/2045 2:00,140.0408417,100.8456407,147.8582803,85.69898423,0,,326.6366324,108.0108084
1/11/2045 3:00,140.0408417,100.8456407,147.8582803,85.69898423,0,,326.6366324,107.9141482
1/11/2045 4:00,140.0408417,100.8456407,147.8582803,85.69898423,0,,326.6366324,107.9141482
1/11/2045 5:00,140.0408417,100.8456407,147.8582803,85.69898423,0,,326.6366324,107.9141482
1/11/2045 6:00,140.0408417,100.8456407,147.8582803,85.69898424,0,,326.6366325,107.8220111
1/11/2045 7:00,140.0408417,100.8456407,147.8582803,85.69898424,0,,326.6366325,107.8220111
1/11/2045 8:00,140.0408417,100.8456407,147.8582803,85.69898424,0,,326.6366325,107.8220111
1/11/2045 9:00,140.0408417,100.8456406,147.8582803,85.69898425,0,,326.6366327,106.0880275
1/11/2045 10:00,140.0408417,100.8456406,147.8582803,85.69898425,0,,326.6366327,106.0880275
1/11/2045 11:00,140.0408417,100.8456406,147.8582803,85.69898425,0,,326.6366327,106.0880275
1/11/2045 12:00,140.0408417,100.8456406,147.8582803,85.69898425,0,,326.6366328,106.4492
1/11/2045 13:00,140.0408417,100.8456406,147.8582803,85.69898425,0,,326.6366328,106.4492
1/11/2045 14:00,140.0408417,100.8456406,147.8582803,85.69898425,0,,326.6366328,106.4492
1/11/2045 15:00,140.0408417,100.8456406,147.8582803,85.69898426,0,,326.6366329,106.4533879
1/11/2045 16:00,140.0408417,100.8456406,147.8582803,85.69898426,0,,326.6366329,106.4533879
1/11/2045 17:00,140.0408417,100.8456406,147.8582803,85.69898426,0,,326.6366329,106.4533879
1/11/2045 18:00,140.0408417,100.8456406,147.8582803,85.69898427,0,,326.6366329,106.3398623
1/11/2045 19:00,140.0408417,100.8456406,147.8582803,85.69898427,0,,326.6366329,106.3398623
1/11/2045 20:00,140.0408417,100.8456406,147.8582803,85.69898427,0,,326.6366329,106.3398623
1/11/2045 21:00,140.0408417,100.8456406,147.8582803,85.69898427,0,,326.636633,106.2566255
1/11/2045 22:00,140.0408417,100.8456406,147.8582803,85.69898427,0,,326.636633,106.2566255
1/11/2045 23:00,140.0408417,100.8456406,147.8582803,85.69898427,0,,326.636633,106.2566255
