tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
11789,0.9,1.8,7.844043325,22.38029353,25.01,20.7,25.15475694
11790,0.9,1.8,7.843990644,22.37601647,25.01,20.7,25.15520833
11791,0.9,1.8,7.843937963,22.37173941,25.01,20.7,25.15565972
11792,0.9,1.8,7.843885282,22.36746235,25.01,20.7,25.15611111
11793,0.9,1.8,7.843858942,22.36746235,25.01,20.7,25.1565625
11794,0.9,1.8,7.843832602,22.36746235,25.01,20.7,25.15701389
11795,0.9,1.8,7.843806261,22.36746235,25.01,20.7,25.15746528
11796,0.9,1.8,7.843779921,22.36746235,25.01,20.7,25.15791667
11797,0.9,1.8,7.84375358,22.36746235,25.01,20.7,25.15836806
11798,0.9,1.8,7.84372724,22.36746235,25.01,20.7,25.15881944
11799,0.9,1.8,7.8437009,22.36746235,25.01,20.7,25.15927083
11800,0.9,1.8,7.843674559,22.36746235,25.01,20.7,25.15972222
11801,0.9,1.8,7.843648219,22.36746235,25.01,20.7,25.16017361
11802,0.9,1.8,7.843621878,22.36746235,25.01,20.7,25.160625
11803,0.9,1.8,7.843595538,22.36746235,25.01,20.7,25.16107639
11804,0.9,1.8,7.843569197,22.36746235,24.35,20.7,25.16152778
11805,0.9,1.8,7.843542857,22.36746235,24.35,20.7,25.16197917
11806,0.9,1.8,7.843516517,22.36746235,24.35,20.7,25.16243056
11807,0.9,1.8,7.843490176,22.36746235,24.35,20.7,25.16288194
11808,0.9,1.8,7.843463836,22.36746235,24.35,20.7,25.16333333
11809,0.9,1.8,7.843437495,22.36371993,24.35,20.7,25.16378472
11810,0.9,1.8,7.843411155,22.3599775,24.35,20.7,25.16423611
11811,0.9,1.8,7.843384815,22.35623507,24.35,20.7,25.1646875
11812,0.9,1.8,7.843358474,22.35249265,24.35,20.7,25.16513889
11813,0.9,1.8,7.843332134,22.34875022,24.35,20.7,25.16559028
11814,0.9,1.8,7.843305793,22.34500779,24.35,20.7,25.16604167
11815,0.9,1.8,7.843279453,22.34126537,24.35,20.7,25.16649306
11816,0.9,1.8,7.843253113,22.33752294,24.35,20.7,25.16694444
11817,0.9,1.8,7.843226772,22.33378051,24.35,20.7,25.16739583
11818,0.9,1.8,7.843200432,22.33003809,24.35,20.7,25.16784722
11819,0.9,1.8,7.843174091,22.32629566,24.35,20.7,25.16829861
11820,0.9,1.8,7.843147751,22.32255324,24.35,20.7,25.16875
11821,0.9,1.8,7.843121411,22.31881081,24.35,20.7,25.16920139
11822,0.9,1.8,7.84309507,22.31506838,24.35,20.7,25.16965278
11823,0.9,1.8,7.84306873,22.31132596,24.35,20.7,25.17010417
11824,0.9,1.8,7.843042389,22.30758353,24.35,20.7,25.17055556
11825,0.9,1.8,7.843016049,22.30437574,24.35,20.7,25.17100694
11826,0.9,1.8,7.842989709,22.30116794,24.35,20.7,25.17145833
11827,0.9,1.8,7.842963368,22.29796015,24.35,20.7,25.17190972
11828,0.9,1.8,7.842937028,22.29475235,24.35,20.7,25.17236111
11829,0.9,1.8,7.842910687,22.29154456,24.35,20.7,25.1728125
11830,0.9,1.8,7.842884347,22.28833676,24.35,20.7,25.17326389
11831,0.9,1.8,7.842858007,22.28512897,24.35,20.7,25.17371528
11832,0.9,1.8,7.842831666,22.28192118,24.35,20.7,25.17416667
11833,0.9,1.8,7.842805326,22.27871338,24.35,20.7,25.17461806
11834,0.9,1.8,7.842778985,22.27550559,24.35,20.7,25.17506944
11835,0.9,1.8,7.842752645,22.27229779,24.35,20.7,25.17552083
11836,0.9,1.8,7.842726305,22.26909,24.35,20.7,25.17597222
11837,0.9,1.8,7.842699964,22.26588221,24.35,20.7,25.17642361
11838,0.9,1.8,7.842673624,22.26267441,24.35,20.7,25.176875
11839,0.9,1.8,7.842647283,22.25946662,24.35,20.7,25.17732639
11840,0.9,1.8,7.842620943,22.25625882,24.35,20.7,25.17777778
11841,0.9,1.8,7.842620943,22.25198176,24.35,20.7,25.17822917
11842,0.9,1.8,7.842620943,22.24770471,24.35,20.7,25.17868056
11843,0.9,1.8,7.842620943,22.24342765,24.35,20.7,25.17913194
11844,0.9,1.8,7.842620943,22.23915059,24.35,20.7,25.17958333
11845,0.9,1.8,7.842620943,22.23487353,24.35,20.7,25.18003472
11846,0.9,1.8,7.842620943,22.23059647,24.35,20.7,25.18048611
11847,0.9,1.8,7.842620943,22.22631941,24.35,20.7,25.1809375
11848,0.9,1.8,7.842620943,22.22204235,24.35,20.7,25.18138889
11849,0.9,1.8,7.842620943,22.21776529,24.35,20.7,25.18184028
11850,0.9,1.8,7.842620943,22.21348824,24.35,20.7,25.18229167
11851,0.9,1.8,7.842620943,22.20921118,24.35,20.7,25.18274306
11852,0.9,1.8,7.842620943,22.20493412,24.35,20.7,25.18319444
11853,0.9,1.8,7.842620943,22.20065706,24.35,20.7,25.18364583
11854,0.9,1.8,7.842620943,22.19638,24.35,20.7,25.18409722
11855,0.9,1.8,7.842620943,22.19210294,24.35,20.7,25.18454861
11856,0.9,1.8,7.842620943,22.18782588,24.35,20.7,25.185
11857,0.9,1.8,7.842568262,22.18408346,24.35,20.7,25.18545139
11858,0.9,1.8,7.842515581,22.18034103,24.35,20.7,25.18590278
11859,0.9,1.8,7.8424629,22.1765986,24.35,20.7,25.18635417
11860,0.9,1.8,7.84241022,22.17285618,24.35,20.7,25.18680556
11861,0.9,1.8,7.842357539,22.16911375,24.35,20.7,25.18725694
11862,0.9,1.8,7.842304858,22.16537132,24.35,20.7,25.18770833
11863,0.9,1.8,7.842252177,22.1616289,24.35,20.7,25.18815972
11864,0.9,1.8,7.842199496,22.15788647,24.35,20.7,25.18861111
11865,0.9,1.8,7.842146816,22.15414404,24.35,20.7,25.1890625
11866,0.9,1.8,7.842094135,22.15040162,24.35,20.7,25.18951389
11867,0.9,1.8,7.842041454,22.14665919,24.35,20.7,25.18996528
11868,0.9,1.8,7.841988773,22.14291676,24.35,20.7,25.19041667
11869,0.9,1.8,7.841936092,22.13917434,24.35,20.7,25.19086806
11870,0.9,1.8,7.841883412,22.13543191,24.35,20.7,25.19131944
11871,0.9,1.8,7.841830731,22.13168949,24.35,20.7,25.19177083
11872,0.9,1.8,7.84177805,22.12794706,24.35,20.7,25.19222222
11873,0.9,1.8,7.84175171,22.12794706,24.35,20.7,25.19267361
11874,0.9,1.8,7.841725369,22.12794706,24.35,20.7,25.193125
11875,0.9,1.8,7.841699029,22.12794706,24.35,20.7,25.19357639
11876,0.9,1.8,7.841672688,22.12794706,24.35,20.7,25.19402778
11877,0.9,1.8,7.841646348,22.12794706,24.35,20.7,25.19447917
11878,0.9,1.8,7.841620008,22.12794706,24.35,20.7,25.19493056
11879,0.9,1.8,7.841593667,22.12794706,24.35,20.7,25.19538194
11880,0.9,1.8,7.841567327,22.12794706,24.35,20.7,25.19583333
11881,0.9,1.8,7.841540986,22.12794706,24.35,20.7,25.19628472
11882,0.9,1.8,7.841514646,22.12794706,24.35,20.7,25.19673611
11883,0.9,1.8,7.841488305,22.12794706,24.35,20.7,25.1971875
11884,0.9,1.8,7.841461965,22.12794706,24.35,20.7,25.19763889
11885,0.9,1.8,7.841435625,22.12794706,24.35,20.7,25.19809028
11886,0.9,1.8,7.841409284,22.12794706,24.35,20.7,25.19854167
11887,0.9,1.8,7.841382944,22.12794706,24.35,20.7,25.19899306
11888,0.9,1.8,7.841356603,22.12794706,24.35,20.7,25.19944444
11889,0.9,1.8,7.841330263,22.1252739,24.35,20.7,25.19989583
11890,0.9,1.8,7.841303923,22.12260074,24.35,20.7,25.20034722
11891,0.9,1.8,7.841277582,22.11992757,24.35,20.7,25.20079861
11892,0.9,1.8,7.841251242,22.11725441,24.35,20.7,25.20125
11893,0.9,1.8,7.841224901,22.11458125,24.35,20.7,25.20170139
11894,0.9,1.8,7.841198561,22.11190809,24.35,20.7,25.20215278
11895,0.9,1.8,7.841172221,22.10923493,24.35,20.7,25.20260417
11896,0.9,1.8,7.84114588,22.10656176,24.35,20.7,25.20305556
11897,0.9,1.8,7.84111954,22.1038886,24.35,20.7,25.20350694
11898,0.9,1.8,7.841093199,22.10121544,24.35,20.7,25.20395833
11899,0.9,1.8,7.841066859,22.09854228,24.35,20.7,25.20440972
11900,0.9,1.8,7.841040519,22.09586912,24.21,20.7,25.20486111
11901,0.9,1.8,7.841014178,22.09319596,24.21,20.7,25.2053125
11902,0.9,1.8,7.840987838,22.09052279,24.21,20.7,25.20576389
11903,0.9,1.8,7.840961497,22.08784963,24.21,20.7,25.20621528
11904,0.9,1.8,7.840935157,22.08517647,24.21,20.7,25.20666667
11905,0.9,1.8,7.840908817,22.08250331,24.21,20.7,25.20711806
11906,0.9,1.8,7.840882476,22.07983015,24.21,20.7,25.20756944
11907,0.9,1.8,7.840856136,22.07715699,24.21,20.7,25.20802083
11908,0.9,1.8,7.840829795,22.07448382,24.21,20.7,25.20847222
11909,0.9,1.8,7.840803455,22.07181066,24.21,20.7,25.20892361
11910,0.9,1.8,7.840777115,22.0691375,24.21,20.7,25.209375
11911,0.9,1.8,7.840750774,22.06646434,24.21,20.7,25.20982639
11912,0.9,1.8,7.840724434,22.06379118,24.21,20.7,25.21027778
11913,0.9,1.8,7.840698093,22.06111801,24.21,20.7,25.21072917
11914,0.9,1.8,7.840671753,22.05844485,24.21,20.7,25.21118056
11915,0.9,1.8,7.840645413,22.05577169,24.21,20.7,25.21163194
11916,0.9,1.8,7.840619072,22.05309853,24.21,20.7,25.21208333
11917,0.9,1.8,7.840592732,22.05042537,24.21,20.7,25.21253472
11918,0.9,1.8,7.840566391,22.04775221,24.21,20.7,25.21298611
11919,0.9,1.8,7.840540051,22.04507904,24.21,20.7,25.2134375
11920,0.9,1.8,7.84051371,22.04240588,24.21,20.7,25.21388889
11921,0.9,1.8,7.84051371,22.03973272,24.21,20.7,25.21434028
11922,0.9,1.8,7.84051371,22.03705956,24.21,20.7,25.21479167
11923,0.9,1.8,7.84051371,22.0343864,24.21,20.7,25.21524306
11924,0.9,1.8,7.84051371,22.03171324,24.21,20.7,25.21569444
11925,0.9,1.8,7.84051371,22.02904007,24.21,20.7,25.21614583
11926,0.9,1.8,7.84051371,22.02636691,24.21,20.7,25.21659722
11927,0.9,1.8,7.84051371,22.02369375,24.21,20.7,25.21704861
11928,0.9,1.8,7.84051371,22.02102059,24.21,20.7,25.2175
11929,0.9,1.8,7.84051371,22.01834743,24.21,20.7,25.21795139
11930,0.9,1.8,7.84051371,22.01567426,24.21,20.7,25.21840278
11931,0.9,1.8,7.84051371,22.0130011,24.21,20.7,25.21885417
11932,0.9,1.8,7.84051371,22.01032794,24.21,20.7,25.21930556
11933,0.9,1.8,7.84051371,22.00765478,24.21,20.7,25.21975694
11934,0.9,1.8,7.84051371,22.00498162,24.21,20.7,25.22020833
11935,0.9,1.8,7.84051371,22.00230846,24.21,20.7,25.22065972
11936,0.9,1.8,7.84051371,21.99963529,24.21,20.7,25.22111111
11937,0.9,1.8,7.84051371,21.99749676,24.21,20.7,25.2215625
11938,0.9,1.8,7.84051371,21.99535824,24.21,20.7,25.22201389
11939,0.9,1.8,7.84051371,21.99321971,24.21,20.7,25.22246528
11940,0.9,1.8,7.84051371,21.99108118,24.21,20.7,25.22291667
11941,0.9,1.8,7.84051371,21.98894265,24.21,20.7,25.22336806
11942,0.9,1.8,7.84051371,21.98680412,24.21,20.7,25.22381944
11943,0.9,1.8,7.84051371,21.98466559,24.21,20.7,25.22427083
11944,0.9,1.8,7.84051371,21.98252706,24.21,20.7,25.22472222
11945,0.9,1.8,7.84051371,21.98038853,24.21,20.7,25.22517361
11946,0.9,1.8,7.84051371,21.97825,24.21,20.7,25.225625
11947,0.9,1.8,7.84051371,21.97611147,24.21,20.7,25.22607639
11948,0.9,1.8,7.84051371,21.97397294,24.21,20.7,25.22652778
11949,0.9,1.8,7.84051371,21.97183441,24.21,20.7,25.22697917
11950,0.9,1.8,7.84051371,21.96969588,24.21,20.7,25.22743056
11951,0.9,1.8,7.84051371,21.96755735,24.21,20.7,25.22788194
11952,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.22833333
11953,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.22878472
11954,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.22923611
11955,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.2296875
11956,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23013889
11957,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23059028
11958,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23104167
11959,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23149306
11960,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23194444
11961,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23239583
11962,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23284722
11963,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23329861
11964,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23375
11965,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23420139
11966,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23465278
11967,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23510417
11968,0.9,1.8,7.84051371,21.96541882,24.21,20.7,25.23555556
11969,0.9,1.8,7.84051371,21.96274566,24.21,20.7,25.23600694
11970,0.9,1.8,7.84051371,21.9600725,24.21,20.7,25.23645833
11971,0.9,1.8,7.84051371,21.95739934,24.21,20.7,25.23690972
11972,0.9,1.8,7.84051371,21.95472618,24.21,20.7,25.23736111
11973,0.9,1.8,7.84051371,21.95205301,24.21,20.7,25.2378125
11974,0.9,1.8,7.84051371,21.94937985,24.21,20.7,25.23826389
11975,0.9,1.8,7.84051371,21.94670669,24.21,20.7,25.23871528
11976,0.9,1.8,7.84051371,21.94403353,24.21,20.7,25.23916667
11977,0.9,1.8,7.84051371,21.94136037,24.21,20.7,25.23961806
11978,0.9,1.8,7.84051371,21.93868721,24.21,20.7,25.24006944
11979,0.9,1.8,7.84051371,21.93601404,24.21,20.7,25.24052083
11980,0.9,1.8,7.84051371,21.93334088,24.21,20.7,25.24097222
11981,0.9,1.8,7.84051371,21.93066772,24.21,20.7,25.24142361
11982,0.9,1.8,7.84051371,21.92799456,24.21,20.7,25.241875
11983,0.9,1.8,7.84051371,21.9253214,24.21,20.7,25.24232639
11984,0.9,1.8,7.84051371,21.92264824,24.21,20.7,25.24277778
11985,0.9,1.8,7.84051371,21.91997507,24.21,20.7,25.24322917
11986,0.9,1.8,7.84051371,21.91730191,24.21,20.7,25.24368056
11987,0.9,1.8,7.84051371,21.91462875,24.21,20.7,25.24413194
11988,0.9,1.8,7.84051371,21.91195559,24.21,20.7,25.24458333
11989,0.9,1.8,7.84051371,21.90928243,24.21,20.7,25.24503472
11990,0.9,1.8,7.84051371,21.90660926,24.21,20.7,25.24548611
11991,0.9,1.8,7.84051371,21.9039361,24.21,20.7,25.2459375
11992,0.9,1.8,7.84051371,21.90126294,24.21,20.7,25.24638889
11993,0.9,1.8,7.84051371,21.89858978,24.21,20.7,25.24684028
11994,0.9,1.8,7.84051371,21.89591662,24.21,20.7,25.24729167
11995,0.9,1.8,7.84051371,21.89324346,24.21,20.7,25.24774306
11996,0.9,1.8,7.84051371,21.89057029,24.61,20.7,25.24819444
11997,0.9,1.8,7.84051371,21.88789713,24.61,20.7,25.24864583
11998,0.9,1.8,7.84051371,21.88522397,24.61,20.7,25.24909722
11999,0.9,1.8,7.84051371,21.88255081,24.61,20.7,25.24954861
12000,0.9,1.8,7.84051371,21.87987765,24.61,20.7,25.25
12001,0.9,1.8,7.84051371,21.87560059,24.61,20.7,25.26114583
12002,0.9,1.8,7.84051371,21.87132353,24.61,20.7,25.27229167
12003,0.9,1.8,7.84051371,21.86704647,24.61,20.7,25.2834375
12004,0.9,1.8,7.84051371,21.86276941,24.61,20.7,25.29458333
12005,0.9,1.8,7.84051371,21.85849235,24.61,20.7,25.30572917
12006,0.9,1.8,7.84051371,21.85421529,24.61,20.7,25.316875
12007,0.9,1.8,7.84051371,21.84993824,24.61,20.7,25.32802083
12008,0.9,1.8,7.84051371,21.84566118,24.61,20.7,25.33916667
12009,0.9,1.8,7.84051371,21.84138412,24.61,20.7,25.3503125
12010,0.9,1.8,7.84051371,21.83710706,24.61,20.7,25.36145833
12011,0.9,1.8,7.84051371,21.83283,24.61,20.7,25.37260417
12012,0.9,1.8,7.84051371,21.82855294,24.61,20.7,25.38375
12013,0.9,1.8,7.84051371,21.82427588,24.61,20.7,25.39489583
12014,0.9,1.8,7.84051371,21.81999882,24.61,20.7,25.40604167
12015,0.9,1.8,7.84051371,21.81572176,24.61,20.7,25.4171875
12016,0.9,1.8,7.84051371,21.81144471,24.61,20.7,25.42833333
12017,0.9,1.8,7.84051371,21.80502912,24.61,20.7,25.43947917
12018,0.9,1.8,7.84051371,21.79861353,24.61,20.7,25.450625
12019,0.9,1.8,7.84051371,21.79219794,24.61,20.7,25.46177083
12020,0.9,1.8,7.84051371,21.78578235,24.61,20.7,25.47291667
12021,0.9,1.8,7.84051371,21.77936676,24.61,20.7,25.4840625
12022,0.9,1.8,7.84051371,21.77295118,24.61,20.7,25.49520833
12023,0.9,1.8,7.84051371,21.76653559,24.61,20.7,25.50635417
12024,0.9,1.8,7.84051371,21.76012,24.61,20.7,25.5175
12025,0.9,1.8,7.84051371,21.75370441,24.61,20.7,25.52864583
12026,0.9,1.8,7.84051371,21.74728882,24.61,20.7,25.53979167
12027,0.9,1.8,7.84051371,21.74087324,24.61,20.7,25.5509375
12028,0.9,1.8,7.84051371,21.73445765,24.61,20.7,25.56208333
12029,0.9,1.8,7.84051371,21.72804206,24.61,20.7,25.57322917
12030,0.9,1.8,7.84051371,21.72162647,24.61,20.7,25.584375
12031,0.9,1.8,7.84051371,21.71521088,24.61,20.7,25.59552083
12032,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.60666667
12033,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.6178125
12034,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.62895833
12035,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.64010417
12036,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.65125
12037,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.66239583
12038,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.67354167
12039,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.6846875
12040,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.69583333
12041,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.70697917
12042,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.718125
12043,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.72927083
12044,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.74041667
12045,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.7515625
12046,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.76270833
12047,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.77385417
12048,0.9,1.8,7.84051371,21.70879529,24.61,20.7,25.785
12049,0.9,1.8,7.84051371,21.70184507,24.61,20.7,25.79614583
12050,0.9,1.8,7.84051371,21.69489485,24.61,20.7,25.80729167
12051,0.9,1.8,7.84051371,21.68794463,24.61,20.7,25.8184375
12052,0.9,1.8,7.84051371,21.68099441,24.61,20.7,25.82958333
12053,0.9,1.8,7.84051371,21.67404419,24.61,20.7,25.84072917
12054,0.9,1.8,7.84051371,21.66709397,24.61,20.7,25.851875
12055,0.9,1.8,7.84051371,21.66014375,24.61,20.7,25.86302083
12056,0.9,1.8,7.84051371,21.65319353,24.61,20.7,25.87416667
12057,0.9,1.8,7.84051371,21.64624331,24.61,20.7,25.8853125
12058,0.9,1.8,7.84051371,21.63929309,24.61,20.7,25.89645833
12059,0.9,1.8,7.84051371,21.63234287,24.61,20.7,25.90760417
12060,0.9,1.8,7.84051371,21.62539265,24.61,20.7,25.91875
12061,0.9,1.8,7.84051371,21.61844243,24.61,20.7,25.92989583
12062,0.9,1.8,7.84051371,21.61149221,24.61,20.7,25.94104167
12063,0.9,1.8,7.84051371,21.60454199,24.61,20.7,25.9521875
12064,0.9,1.8,7.84051371,21.59759176,24.61,20.7,25.96333333
12065,0.9,1.8,7.84051371,21.59171081,24.61,20.7,25.97447917
12066,0.9,1.8,7.84051371,21.58582985,24.61,20.7,25.985625
12067,0.9,1.8,7.84051371,21.5799489,24.61,20.7,25.99677083
12068,0.9,1.8,7.84051371,21.57406794,24.61,20.7,26.00791667
12069,0.9,1.8,7.84051371,21.56818699,24.61,20.7,26.0190625
12070,0.9,1.8,7.84051371,21.56230603,24.61,20.7,26.03020833
12071,0.9,1.8,7.84051371,21.55642507,24.61,20.7,26.04135417
12072,0.9,1.8,7.84051371,21.55054412,24.61,20.7,26.0525
12073,0.9,1.8,7.84051371,21.54466316,24.61,20.7,26.06364583
12074,0.9,1.8,7.84051371,21.53878221,24.61,20.7,26.07479167
12075,0.9,1.8,7.84051371,21.53290125,24.61,20.7,26.0859375
12076,0.9,1.8,7.84051371,21.52702029,24.61,20.7,26.09708333
12077,0.9,1.8,7.84051371,21.52113934,24.61,20.7,26.10822917
12078,0.9,1.8,7.84051371,21.51525838,24.61,20.7,26.119375
12079,0.9,1.8,7.84051371,21.50937743,24.61,20.7,26.13052083
12080,0.9,1.8,7.84051371,21.50349647,24.61,20.7,26.14166667
12081,0.9,1.8,7.84051371,21.49708088,24.61,20.7,26.1528125
12082,0.9,1.8,7.84051371,21.49066529,24.61,20.7,26.16395833
12083,0.9,1.8,7.84051371,21.48424971,24.61,20.7,26.17510417
12084,0.9,1.8,7.84051371,21.47783412,24.61,20.7,26.18625
12085,0.9,1.8,7.84051371,21.47141853,24.61,20.7,26.19739583
12086,0.9,1.8,7.84051371,21.46500294,24.61,20.7,26.20854167
12087,0.9,1.8,7.84051371,21.45858735,24.61,20.7,26.2196875
12088,0.9,1.8,7.84051371,21.45217176,24.61,20.7,26.23083333
12089,0.9,1.8,7.84051371,21.44575618,24.61,20.7,26.24197917
12090,0.9,1.8,7.84051371,21.43934059,24.61,20.7,26.253125
12091,0.9,1.8,7.84051371,21.432925,24.61,20.7,26.26427083
12092,0.9,1.8,7.84051371,21.42650941,25,20.7,26.27541667
12093,0.9,1.8,7.84051371,21.42009382,25,20.7,26.2865625
12094,0.9,1.8,7.84051371,21.41367824,25,20.7,26.29770833
12095,0.9,1.8,7.84051371,21.40726265,25,20.7,26.30885417
12096,0.9,1.8,7.84051371,21.40084706,25,20.7,26.32
12097,0.9,1.8,7.84051371,21.39389684,25,20.7,26.32520833
12098,0.9,1.8,7.84051371,21.38694662,25,20.7,26.33041667
12099,0.9,1.8,7.84051371,21.3799964,25,20.7,26.335625
12100,0.9,1.8,7.84051371,21.37304618,25,20.7,26.34083333
12101,0.9,1.8,7.84051371,21.36609596,25,20.7,26.34604167
12102,0.9,1.8,7.84051371,21.35914574,25,20.7,26.35125
12103,0.9,1.8,7.84051371,21.35219551,25,20.7,26.35645833
12104,0.9,1.8,7.84051371,21.34524529,25,20.7,26.36166667
12105,0.9,1.8,7.84051371,21.33829507,25,20.7,26.366875
12106,0.9,1.8,7.84051371,21.33134485,25,20.7,26.37208333
12107,0.9,1.8,7.84051371,21.32439463,25,20.7,26.37729167
12108,0.9,1.8,7.84051371,21.31744441,25,20.7,26.3825
12109,0.9,1.8,7.84051371,21.31049419,25,20.7,26.38770833
12110,0.9,1.8,7.84051371,21.30354397,25,20.7,26.39291667
12111,0.9,1.8,7.84051371,21.29659375,25,20.7,26.398125
12112,0.9,1.8,7.84051371,21.28964353,25,20.7,26.40333333
12113,0.9,1.8,7.84051371,21.28964353,25,20.7,26.40854167
12114,0.9,1.8,7.84051371,21.28964353,25,20.7,26.41375
12115,0.9,1.8,7.84051371,21.28964353,25,20.7,26.41895833
12116,0.9,1.8,7.84051371,21.28964353,25,20.7,26.42416667
12117,0.9,1.8,7.84051371,21.28964353,25,20.7,26.429375
12118,0.9,1.8,7.84051371,21.28964353,25,20.7,26.43458333
12119,0.9,1.8,7.84051371,21.28964353,25,20.7,26.43979167
12120,0.9,1.8,7.84051371,21.28964353,25,20.7,26.445
12121,0.9,1.8,7.84051371,21.28964353,25,20.7,26.45020833
12122,0.9,1.8,7.84051371,21.28964353,25,20.7,26.45541667
12123,0.9,1.8,7.84051371,21.28964353,25,20.7,26.460625
12124,0.9,1.8,7.84051371,21.28964353,25,20.7,26.46583333
12125,0.9,1.8,7.84051371,21.28964353,25,20.7,26.47104167
12126,0.9,1.8,7.84051371,21.28964353,25,20.7,26.47625
12127,0.9,1.8,7.84051371,21.28964353,25,20.7,26.48145833
12128,0.9,1.8,7.84051371,21.28964353,25,20.7,26.48666667
12129,0.9,1.8,7.84051371,21.28322794,25,20.7,26.491875
12130,0.9,1.8,7.84051371,21.27681235,25,20.7,26.49708333
12131,0.9,1.8,7.84051371,21.27039676,25,20.7,26.50229167
12132,0.9,1.8,7.84051371,21.26398118,25,20.7,26.5075
12133,0.9,1.8,7.84051371,21.25756559,25,20.7,26.51270833
12134,0.9,1.8,7.84051371,21.25115,25,20.7,26.51791667
12135,0.9,1.8,7.84051371,21.24473441,25,20.7,26.523125
12136,0.9,1.8,7.84051371,21.23831882,25,20.7,26.52833333
12137,0.9,1.8,7.84051371,21.23190324,25,20.7,26.53354167
12138,0.9,1.8,7.84051371,21.22548765,25,20.7,26.53875
12139,0.9,1.8,7.84051371,21.21907206,25,20.7,26.54395833
12140,0.9,1.8,7.84051371,21.21265647,25,20.7,26.54916667
12141,0.9,1.8,7.84051371,21.20624088,25,20.7,26.554375
12142,0.9,1.8,7.84051371,21.19982529,25,20.7,26.55958333
12143,0.9,1.8,7.84051371,21.19340971,25,20.7,26.56479167
12144,0.9,1.8,7.84051371,21.18699412,25,20.7,26.57
12145,0.9,1.8,7.84051371,21.18645949,25,20.7,26.57520833
12146,0.9,1.8,7.84051371,21.18592485,25,20.7,26.58041667
12147,0.9,1.8,7.84051371,21.18539022,25,20.7,26.585625
12148,0.9,1.8,7.84051371,21.18485559,25,20.7,26.59083333
12149,0.9,1.8,7.84051371,21.18432096,25,20.7,26.59604167
12150,0.9,1.8,7.84051371,21.18378632,25,20.7,26.60125
12151,0.9,1.8,7.84051371,21.18325169,25,20.7,26.60645833
12152,0.9,1.8,7.84051371,21.18271706,25,20.7,26.61166667
12153,0.9,1.8,7.84051371,21.18218243,25,20.7,26.616875
12154,0.9,1.8,7.84051371,21.18164779,25,20.7,26.62208333
12155,0.9,1.8,7.84051371,21.18111316,25,20.7,26.62729167
12156,0.9,1.8,7.84051371,21.18057853,25,20.7,26.6325
12157,0.9,1.8,7.84051371,21.1800439,25,20.7,26.63770833
12158,0.9,1.8,7.84051371,21.17950926,25,20.7,26.64291667
12159,0.9,1.8,7.84051371,21.17897463,25,20.7,26.648125
12160,0.9,1.8,7.84051371,21.17844,25,20.7,26.65333333
12161,0.9,1.8,7.84051371,21.18111316,25,20.7,26.65854167
12162,0.9,1.8,7.84051371,21.18378632,25,20.7,26.66375
12163,0.9,1.8,7.84051371,21.18645949,25,20.7,26.66895833
12164,0.9,1.8,7.84051371,21.18913265,25,20.7,26.67416667
12165,0.9,1.8,7.84051371,21.19180581,25,20.7,26.679375
