variable,ident,value,simulation
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_40
sum_reward,future_markets_paper_base_case_2013_pp_all,4107,future_markets_paper_base_case_2013_pp_all_eval_episode_3
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0129e+07,future_markets_paper_base_case_2013_pp_all_eval_episode_3
sum_profit,future_markets_paper_base_case_2013_pp_all,1.5103e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_3
avg_price,future_markets_paper_base_case_2013_pp_all,159.95,future_markets_paper_base_case_2013_pp_all_eval_episode_3
min_price,future_markets_paper_base_case_2013_pp_all,-490.27,future_markets_paper_base_case_2013_pp_all_eval_episode_3
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_3
sum_reward,future_markets_paper_base_case_2013_pp_all,1949.9,future_markets_paper_base_case_2013_pp_all_episode_41
sum_regret,future_markets_paper_base_case_2013_pp_all,79008,future_markets_paper_base_case_2013_pp_all_episode_41
sum_profit,future_markets_paper_base_case_2013_pp_all,6.7641e+08,future_markets_paper_base_case_2013_pp_all_episode_41
avg_price,future_markets_paper_base_case_2013_pp_all,163.21,future_markets_paper_base_case_2013_pp_all_episode_41
min_price,future_markets_paper_base_case_2013_pp_all,-225.48,future_markets_paper_base_case_2013_pp_all_episode_41
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_41
sum_reward,future_markets_paper_base_case_2013_pp_all,1935,future_markets_paper_base_case_2013_pp_all_episode_42
sum_regret,future_markets_paper_base_case_2013_pp_all,2.0639e+05,future_markets_paper_base_case_2013_pp_all_episode_42
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4913e+08,future_markets_paper_base_case_2013_pp_all_episode_42
avg_price,future_markets_paper_base_case_2013_pp_all,161.07,future_markets_paper_base_case_2013_pp_all_episode_42
min_price,future_markets_paper_base_case_2013_pp_all,-49.58,future_markets_paper_base_case_2013_pp_all_episode_42
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_42
sum_reward,future_markets_paper_base_case_2013_pp_all,1922.9,future_markets_paper_base_case_2013_pp_all_episode_43
sum_regret,future_markets_paper_base_case_2013_pp_all,2.9613e+05,future_markets_paper_base_case_2013_pp_all_episode_43
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3576e+08,future_markets_paper_base_case_2013_pp_all_episode_43
avg_price,future_markets_paper_base_case_2013_pp_all,160.21,future_markets_paper_base_case_2013_pp_all_episode_43
min_price,future_markets_paper_base_case_2013_pp_all,-129.95,future_markets_paper_base_case_2013_pp_all_episode_43
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_43
sum_reward,future_markets_paper_base_case_2013_pp_all,1906.5,future_markets_paper_base_case_2013_pp_all_episode_44
sum_regret,future_markets_paper_base_case_2013_pp_all,4.0984e+05,future_markets_paper_base_case_2013_pp_all_episode_44
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1026e+08,future_markets_paper_base_case_2013_pp_all_episode_44
avg_price,future_markets_paper_base_case_2013_pp_all,159.37,future_markets_paper_base_case_2013_pp_all_episode_44
min_price,future_markets_paper_base_case_2013_pp_all,-277.35,future_markets_paper_base_case_2013_pp_all_episode_44
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_44
sum_reward,future_markets_paper_base_case_2013_pp_all,1935.1,future_markets_paper_base_case_2013_pp_all_episode_45
sum_regret,future_markets_paper_base_case_2013_pp_all,4.6513e+05,future_markets_paper_base_case_2013_pp_all_episode_45
sum_profit,future_markets_paper_base_case_2013_pp_all,6.4849e+08,future_markets_paper_base_case_2013_pp_all_episode_45
avg_price,future_markets_paper_base_case_2013_pp_all,161.24,future_markets_paper_base_case_2013_pp_all_episode_45
min_price,future_markets_paper_base_case_2013_pp_all,-94.103,future_markets_paper_base_case_2013_pp_all_episode_45
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_45
sum_reward,future_markets_paper_base_case_2013_pp_all,1904.5,future_markets_paper_base_case_2013_pp_all_episode_46
sum_regret,future_markets_paper_base_case_2013_pp_all,2.875e+05,future_markets_paper_base_case_2013_pp_all_episode_46
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0088e+08,future_markets_paper_base_case_2013_pp_all_episode_46
avg_price,future_markets_paper_base_case_2013_pp_all,159.47,future_markets_paper_base_case_2013_pp_all_episode_46
min_price,future_markets_paper_base_case_2013_pp_all,-386.28,future_markets_paper_base_case_2013_pp_all_episode_46
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_46
sum_reward,future_markets_paper_base_case_2013_pp_all,1936.2,future_markets_paper_base_case_2013_pp_all_episode_47
sum_regret,future_markets_paper_base_case_2013_pp_all,42562,future_markets_paper_base_case_2013_pp_all_episode_47
sum_profit,future_markets_paper_base_case_2013_pp_all,6.5552e+08,future_markets_paper_base_case_2013_pp_all_episode_47
avg_price,future_markets_paper_base_case_2013_pp_all,161.96,future_markets_paper_base_case_2013_pp_all_episode_47
min_price,future_markets_paper_base_case_2013_pp_all,-235.64,future_markets_paper_base_case_2013_pp_all_episode_47
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_47
sum_reward,future_markets_paper_base_case_2013_pp_all,1903.7,future_markets_paper_base_case_2013_pp_all_episode_48
sum_regret,future_markets_paper_base_case_2013_pp_all,2.8717e+05,future_markets_paper_base_case_2013_pp_all_episode_48
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1095e+08,future_markets_paper_base_case_2013_pp_all_episode_48
avg_price,future_markets_paper_base_case_2013_pp_all,159.03,future_markets_paper_base_case_2013_pp_all_episode_48
min_price,future_markets_paper_base_case_2013_pp_all,-227.48,future_markets_paper_base_case_2013_pp_all_episode_48
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_48
sum_reward,future_markets_paper_base_case_2013_pp_all,2026.6,future_markets_paper_base_case_2013_pp_all_episode_49
sum_regret,future_markets_paper_base_case_2013_pp_all,8.9191e+05,future_markets_paper_base_case_2013_pp_all_episode_49
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3111e+08,future_markets_paper_base_case_2013_pp_all_episode_49
avg_price,future_markets_paper_base_case_2013_pp_all,170.04,future_markets_paper_base_case_2013_pp_all_episode_49
min_price,future_markets_paper_base_case_2013_pp_all,-324.29,future_markets_paper_base_case_2013_pp_all_episode_49
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_49
sum_reward,future_markets_paper_base_case_2013_pp_all,2015.8,future_markets_paper_base_case_2013_pp_all_episode_50
sum_regret,future_markets_paper_base_case_2013_pp_all,12072,future_markets_paper_base_case_2013_pp_all_episode_50
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1709e+08,future_markets_paper_base_case_2013_pp_all_episode_50
avg_price,future_markets_paper_base_case_2013_pp_all,169.97,future_markets_paper_base_case_2013_pp_all_episode_50
min_price,future_markets_paper_base_case_2013_pp_all,-292.76,future_markets_paper_base_case_2013_pp_all_episode_50
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_50
sum_reward,future_markets_paper_base_case_2013_pp_all,4113.8,future_markets_paper_base_case_2013_pp_all_eval_episode_4
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0453e+07,future_markets_paper_base_case_2013_pp_all_eval_episode_4
sum_profit,future_markets_paper_base_case_2013_pp_all,1.438e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_4
avg_price,future_markets_paper_base_case_2013_pp_all,163.41,future_markets_paper_base_case_2013_pp_all_eval_episode_4
min_price,future_markets_paper_base_case_2013_pp_all,-489.95,future_markets_paper_base_case_2013_pp_all_eval_episode_4
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_4
sum_reward,future_markets_paper_base_case_2013_pp_all,2022.3,future_markets_paper_base_case_2013_pp_all_episode_51
sum_regret,future_markets_paper_base_case_2013_pp_all,6.1108e+05,future_markets_paper_base_case_2013_pp_all_episode_51
sum_profit,future_markets_paper_base_case_2013_pp_all,6.1643e+08,future_markets_paper_base_case_2013_pp_all_episode_51
avg_price,future_markets_paper_base_case_2013_pp_all,170.95,future_markets_paper_base_case_2013_pp_all_episode_51
min_price,future_markets_paper_base_case_2013_pp_all,-301.09,future_markets_paper_base_case_2013_pp_all_episode_51
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_51
sum_reward,future_markets_paper_base_case_2013_pp_all,1954.1,future_markets_paper_base_case_2013_pp_all_episode_52
sum_regret,future_markets_paper_base_case_2013_pp_all,6.9307e+05,future_markets_paper_base_case_2013_pp_all_episode_52
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6503e+08,future_markets_paper_base_case_2013_pp_all_episode_52
avg_price,future_markets_paper_base_case_2013_pp_all,164.45,future_markets_paper_base_case_2013_pp_all_episode_52
min_price,future_markets_paper_base_case_2013_pp_all,-243.43,future_markets_paper_base_case_2013_pp_all_episode_52
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_52
sum_reward,future_markets_paper_base_case_2013_pp_all,1938.9,future_markets_paper_base_case_2013_pp_all_episode_53
sum_regret,future_markets_paper_base_case_2013_pp_all,3.6999e+05,future_markets_paper_base_case_2013_pp_all_episode_53
sum_profit,future_markets_paper_base_case_2013_pp_all,6.3175e+08,future_markets_paper_base_case_2013_pp_all_episode_53
avg_price,future_markets_paper_base_case_2013_pp_all,162.49,future_markets_paper_base_case_2013_pp_all_episode_53
min_price,future_markets_paper_base_case_2013_pp_all,-315.24,future_markets_paper_base_case_2013_pp_all_episode_53
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_53
sum_reward,future_markets_paper_base_case_2013_pp_all,1902.3,future_markets_paper_base_case_2013_pp_all_episode_54
sum_regret,future_markets_paper_base_case_2013_pp_all,86887,future_markets_paper_base_case_2013_pp_all_episode_54
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0649e+08,future_markets_paper_base_case_2013_pp_all_episode_54
avg_price,future_markets_paper_base_case_2013_pp_all,159.43,future_markets_paper_base_case_2013_pp_all_episode_54
min_price,future_markets_paper_base_case_2013_pp_all,-263.61,future_markets_paper_base_case_2013_pp_all_episode_54
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_54
sum_reward,future_markets_paper_base_case_2013_pp_all,1906.4,future_markets_paper_base_case_2013_pp_all_episode_55
sum_regret,future_markets_paper_base_case_2013_pp_all,84152,future_markets_paper_base_case_2013_pp_all_episode_55
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0214e+08,future_markets_paper_base_case_2013_pp_all_episode_55
avg_price,future_markets_paper_base_case_2013_pp_all,159.24,future_markets_paper_base_case_2013_pp_all_episode_55
min_price,future_markets_paper_base_case_2013_pp_all,-226.94,future_markets_paper_base_case_2013_pp_all_episode_55
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_55
sum_reward,future_markets_paper_base_case_2013_pp_all,1925.7,future_markets_paper_base_case_2013_pp_all_episode_56
sum_regret,future_markets_paper_base_case_2013_pp_all,4.3106e+05,future_markets_paper_base_case_2013_pp_all_episode_56
sum_profit,future_markets_paper_base_case_2013_pp_all,6.428e+08,future_markets_paper_base_case_2013_pp_all_episode_56
avg_price,future_markets_paper_base_case_2013_pp_all,161.02,future_markets_paper_base_case_2013_pp_all_episode_56
min_price,future_markets_paper_base_case_2013_pp_all,-111.86,future_markets_paper_base_case_2013_pp_all_episode_56
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_56
sum_reward,future_markets_paper_base_case_2013_pp_all,1913.3,future_markets_paper_base_case_2013_pp_all_episode_57
sum_regret,future_markets_paper_base_case_2013_pp_all,1.734e+05,future_markets_paper_base_case_2013_pp_all_episode_57
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0942e+08,future_markets_paper_base_case_2013_pp_all_episode_57
avg_price,future_markets_paper_base_case_2013_pp_all,159.15,future_markets_paper_base_case_2013_pp_all_episode_57
min_price,future_markets_paper_base_case_2013_pp_all,-236.63,future_markets_paper_base_case_2013_pp_all_episode_57
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_57
sum_reward,future_markets_paper_base_case_2013_pp_all,1910.7,future_markets_paper_base_case_2013_pp_all_episode_58
sum_regret,future_markets_paper_base_case_2013_pp_all,1.9089e+05,future_markets_paper_base_case_2013_pp_all_episode_58
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0251e+08,future_markets_paper_base_case_2013_pp_all_episode_58
avg_price,future_markets_paper_base_case_2013_pp_all,159.02,future_markets_paper_base_case_2013_pp_all_episode_58
min_price,future_markets_paper_base_case_2013_pp_all,-170.23,future_markets_paper_base_case_2013_pp_all_episode_58
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_58
sum_reward,future_markets_paper_base_case_2013_pp_all,1933.6,future_markets_paper_base_case_2013_pp_all_episode_59
sum_regret,future_markets_paper_base_case_2013_pp_all,1.8318e+05,future_markets_paper_base_case_2013_pp_all_episode_59
sum_profit,future_markets_paper_base_case_2013_pp_all,6.6112e+08,future_markets_paper_base_case_2013_pp_all_episode_59
avg_price,future_markets_paper_base_case_2013_pp_all,162.03,future_markets_paper_base_case_2013_pp_all_episode_59
min_price,future_markets_paper_base_case_2013_pp_all,-220.35,future_markets_paper_base_case_2013_pp_all_episode_59
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_59
sum_reward,future_markets_paper_base_case_2013_pp_all,1927.3,future_markets_paper_base_case_2013_pp_all_episode_60
sum_regret,future_markets_paper_base_case_2013_pp_all,45393,future_markets_paper_base_case_2013_pp_all_episode_60
sum_profit,future_markets_paper_base_case_2013_pp_all,6.0814e+08,future_markets_paper_base_case_2013_pp_all_episode_60
avg_price,future_markets_paper_base_case_2013_pp_all,159.69,future_markets_paper_base_case_2013_pp_all_episode_60
min_price,future_markets_paper_base_case_2013_pp_all,-255.55,future_markets_paper_base_case_2013_pp_all_episode_60
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_episode_60
sum_reward,future_markets_paper_base_case_2013_pp_all,4108.3,future_markets_paper_base_case_2013_pp_all_eval_episode_5
sum_regret,future_markets_paper_base_case_2013_pp_all,1.0262e+07,future_markets_paper_base_case_2013_pp_all_eval_episode_5
sum_profit,future_markets_paper_base_case_2013_pp_all,1.4972e+09,future_markets_paper_base_case_2013_pp_all_eval_episode_5
avg_price,future_markets_paper_base_case_2013_pp_all,158.41,future_markets_paper_base_case_2013_pp_all_eval_episode_5
min_price,future_markets_paper_base_case_2013_pp_all,-489.18,future_markets_paper_base_case_2013_pp_all_eval_episode_5
max_price,future_markets_paper_base_case_2013_pp_all,3000,future_markets_paper_base_case_2013_pp_all_eval_episode_5
