,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
217,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551,0.42551
218,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995,0.41995
219,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813,0.41813
220,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621,0.41621
221,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334,0.41334
222,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738,0.42738
223,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408,0.46408
224,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404,0.50404
225,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273,0.53273
226,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218,0.55218
227,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623,0.54623
228,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202,0.53202
229,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745,0.52745
230,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418,0.52418
231,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784,0.51784
232,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008,0.53008
233,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692,0.56692
234,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162,0.57162
235,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904,0.54904
236,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434,0.53434
237,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367,0.53367
238,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294,0.50294
239,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451,0.48451
240,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807,0.46807
241,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438,0.46438
242,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922,0.46922
243,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742,0.48742
244,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548,0.52548
245,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085,0.6085
246,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339,0.66339
247,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335,0.69335
248,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008,0.7008
249,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203,0.71203
250,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917,0.71917
251,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228,0.72228
252,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405,0.71405
253,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736,0.69736
254,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649,0.68649
255,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392,0.67392
256,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134,0.68134
257,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076,0.70076
258,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609,0.70609
259,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726,0.66726
260,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711,0.62711
261,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862,0.59862
262,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623,0.55623
263,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374,0.52374
264,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456,0.50456
265,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513,0.49513
266,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506,0.50506
267,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871,0.51871
268,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203,0.55203
269,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766,0.62766
270,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603,0.67603
271,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892,0.69892
