variable,ident,value,simulation
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.6307e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_21
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,188.08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_21
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-236.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_21
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_21
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1991.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_22
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.074e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_22
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.6617e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_22
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,191.61,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_22
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-107.86,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_22
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_22
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2002.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_23
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.5943e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_23
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.6861e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_23
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,191.01,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_23
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-115.49,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_23
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_23
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2042.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_24
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.3283e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_24
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,8.048e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_24
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,185.52,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_24
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.56282,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_24
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_24
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2038.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_25
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.6971e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_25
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,8.3716e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_25
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,182.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_25
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-160.42,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_25
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_25
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2019.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_26
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.9584e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_26
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,8.2231e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_26
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,176.67,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_26
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-161.58,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_26
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_26
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2003.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_27
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.4875e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_27
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.9862e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_27
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,172.69,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_27
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-292.21,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_27
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_27
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1966.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_28
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_28
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.7039e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_28
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,168.79,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_28
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-213.43,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_28
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_28
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1993.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_29
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,7.5491e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_29
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.893e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_29
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,169.05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_29
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-0.3368,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_29
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_29
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2023,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_30
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,6.6995e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_30
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.8937e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_30
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,171.72,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_30
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-180.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_30
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_30
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,6384.3,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_2
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.7441e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_2
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,2.5029e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_2
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,166.9,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_2
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-488.5,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_2
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_2
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2007.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_31
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.1018e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_31
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.9697e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_31
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,169.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_31
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-164.58,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_31
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_31
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,2055.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_32
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.1105e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_32
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.4099e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_32
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,172.83,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_32
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-215.74,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_32
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_32
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1989.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_33
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.8754e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_33
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.4657e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_33
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,166.81,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_33
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-159.85,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_33
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_33
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1979.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_34
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.2147e+06,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_34
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.3221e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_34
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,166.17,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_34
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-208.81,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_34
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_34
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1959.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_35
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.9225e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_35
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.087e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_35
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,164.46,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_35
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-233.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_35
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_35
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1970.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_36
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.864e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_36
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,7.0401e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_36
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,165.67,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_36
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-251.84,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_36
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_36
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1952.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_37
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9482e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_37
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.878e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_37
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,163.86,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_37
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-177.01,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_37
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_37
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1951.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_38
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.0729e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_38
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.8946e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_38
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,163.31,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_38
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-180.57,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_38
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_38
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1958.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_39
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.4645e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_39
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.948e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_39
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,163.97,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_39
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-177.09,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_39
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_39
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1945.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_40
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,3.5308e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_40
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.5858e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_40
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,161.89,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_40
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-185.68,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_40
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_40
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,6403.5,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_3
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.8919e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_3
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,2.4011e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_3
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,162.64,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_3
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-488.98,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_3
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_3
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1944.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_41
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.5852e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_41
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.5245e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_41
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,162.37,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_41
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-214.88,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_41
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_41
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1922.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_42
