demand_north,demand_south
4269.2,4269.2
4295.2,4295.2
4325.2,4325.2
4375.2,4375.2
4489.6,4489.6
4558.0,4558.0
4642.8,4642.8
4702.0,4702.0
4805.6,4805.6
4841.6,4841.6
4931.6,4931.6
5005.2,5005.2
5058.0,5058.0
5122.4,5122.4
5208.4,5208.4
5234.0,5234.0
5294.4,5294.4
5317.6,5317.6
5348.8,5348.8
5378.8,5378.8
5406.4,5406.4
5483.2,5483.2
5510.0,5510.0
5480.8,5480.8
5473.2,5473.2
5439.2,5439.2
5400.0,5400.0
5352.8,5352.8
5291.2,5291.2
5229.6,5229.6
5182.0,5182.0
5116.4,5116.4
5077.6,5077.6
5065.2,5065.2
5072.4,5072.4
5062.0,5062.0
5021.2,5021.2
5012.8,5012.8
4991.2,4991.2
4976.4,4976.4
5061.6,5061.6
5076.0,5076.0
5141.6,5141.6
5194.0,5194.0
5396.8,5396.8
5534.4,5534.4
5698.8,5698.8
5787.6,5787.6
5834.0,5834.0
5823.6,5823.6
5797.2,5797.2
5756.8,5756.8
5695.2,5695.2
5635.2,5635.2
5595.6,5595.6
5508.4,5508.4
5464.8,5464.8
5388.8,5388.8
5293.6,5293.6
5234.4,5234.4
5212.4,5212.4
5176.4,5176.4
5130.4,5130.4
5116.4,5116.4
5135.6,5135.6
5083.6,5083.6
5009.6,5009.6
4932.8,4932.8
4868.8,4868.8
4765.6,4765.6
4702.0,4702.0
4660.0,4660.0
4624.8,4624.8
4608.4,4608.4
4578.0,4578.0
4563.2,4563.2
4552.8,4552.8
4545.6,4545.6
4542.8,4542.8
4524.0,4524.0
4515.2,4515.2
4494.0,4494.0
4506.0,4506.0
4530.0,4530.0
4542.4,4542.4
4554.8,4554.8
4564.4,4564.4
4569.2,4569.2
4649.2,4649.2
4687.6,4687.6
4780.4,4780.4
4878.8,4878.8
5055.2,5055.2
5154.8,5154.8
5280.4,5280.4
5452.8,5452.8
5773.2,5773.2
6030.4,6030.4
6244.4,6244.4
6396.4,6396.4
6570.0,6570.0
6640.8,6640.8
6694.0,6694.0
6767.2,6767.2
6799.2,6799.2
6786.8,6786.8
6795.6,6795.6
6781.6,6781.6
6736.8,6736.8
6766.0,6766.0
6796.8,6796.8
6819.6,6819.6
6818.0,6818.0
6838.4,6838.4
6870.4,6870.4
6900.8,6900.8
6938.0,6938.0
6918.4,6918.4
6946.0,6946.0
6944.8,6944.8
6902.4,6902.4
6865.6,6865.6
6874.0,6874.0
6857.6,6857.6
6833.2,6833.2
6828.8,6828.8
6781.6,6781.6
6718.8,6718.8
6728.8,6728.8
6705.6,6705.6
6668.8,6668.8
6624.0,6624.0
6593.2,6593.2
6545.2,6545.2
6504.0,6504.0
6481.6,6481.6
6466.8,6466.8
6478.0,6478.0
6468.0,6468.0
6538.0,6538.0
6686.0,6686.0
6801.2,6801.2
6920.0,6920.0
6968.8,6968.8
6953.2,6953.2
6903.6,6903.6
6898.4,6898.4
6913.2,6913.2
6824.4,6824.4
6735.2,6735.2
6684.8,6684.8
6626.0,6626.0
6464.0,6464.0
6352.0,6352.0
6244.8,6244.8
6164.0,6164.0
6037.6,6037.6
5946.8,5946.8
5824.8,5824.8
5721.2,5721.2
5684.8,5684.8
5599.6,5599.6
5491.2,5491.2
5384.8,5384.8
5251.6,5251.6
5142.4,5142.4
5046.8,5046.8
4976.8,4976.8
4946.8,4946.8
4883.6,4883.6
4843.2,4843.2
4797.6,4797.6
4756.4,4756.4
4727.6,4727.6
4716.4,4716.4
4702.8,4702.8
4676.8,4676.8
4677.2,4677.2
4697.2,4697.2
4700.4,4700.4
4683.2,4683.2
4718.4,4718.4
4747.6,4747.6
4778.4,4778.4
4844.4,4844.4
4897.2,4897.2
4924.0,4924.0
4984.8,4984.8
5093.6,5093.6
5176.0,5176.0
5290.4,5290.4
5452.8,5452.8
5788.0,5788.0
6017.6,6017.6
6207.6,6207.6
6342.4,6342.4
6493.2,6493.2
6564.0,6564.0
6647.6,6647.6
6710.0,6710.0
6777.6,6777.6
6844.0,6844.0
6844.0,6844.0
6842.4,6842.4
6813.2,6813.2
6827.6,6827.6
6860.0,6860.0
6883.2,6883.2
6892.0,6892.0
6903.6,6903.6
6903.2,6903.2
6948.4,6948.4
6931.2,6931.2
6974.8,6974.8
6971.2,6971.2
6960.4,6960.4
6908.8,6908.8
6898.8,6898.8
6866.8,6866.8
6879.6,6879.6
6891.6,6891.6
6874.4,6874.4
6818.8,6818.8
6745.6,6745.6
6734.8,6734.8
6694.4,6694.4
6682.4,6682.4
6689.6,6689.6
6691.6,6691.6
6646.8,6646.8
6630.4,6630.4
6611.6,6611.6
6600.4,6600.4
6584.0,6584.0
6620.0,6620.0
6669.2,6669.2
6791.2,6791.2
6904.8,6904.8
7032.8,7032.8
7074.0,7074.0
7052.4,7052.4
7022.4,7022.4
6980.4,6980.4
6942.8,6942.8
6874.8,6874.8
6811.2,6811.2
6765.2,6765.2
6694.0,6694.0
6557.2,6557.2
6425.2,6425.2
6307.6,6307.6
6250.0,6250.0
6177.2,6177.2
6085.2,6085.2
5984.4,5984.4
5886.8,5886.8
5832.4,5832.4
5748.0,5748.0
5600.0,5600.0
5528.8,5528.8
5395.2,5395.2
5300.0,5300.0
5199.6,5199.6
5123.2,5123.2
5023.6,5023.6
4946.4,4946.4
4930.4,4930.4
4897.6,4897.6
4860.4,4860.4
4859.2,4859.2
4837.2,4837.2
4836.0,4836.0
4756.0,4756.0
4770.8,4770.8
4773.6,4773.6
4780.4,4780.4
4789.2,4789.2
4811.2,4811.2
4822.0,4822.0
4843.2,4843.2
4904.0,4904.0
4937.2,4937.2
5000.4,5000.4
5048.8,5048.8
5179.6,5179.6
5249.6,5249.6
5346.8,5346.8
5505.2,5505.2
5812.4,5812.4
6057.6,6057.6
6197.2,6197.2
6327.2,6327.2
6472.4,6472.4
6527.6,6527.6
6580.8,6580.8
6645.2,6645.2
6731.2,6731.2
6768.0,6768.0
6758.4,6758.4
6781.6,6781.6
6742.8,6742.8
6753.2,6753.2
6772.0,6772.0
6764.4,6764.4
6782.4,6782.4
6793.2,6793.2
6821.2,6821.2
6856.4,6856.4
6839.2,6839.2
6863.6,6863.6
6873.2,6873.2
6874.4,6874.4
6841.6,6841.6
6827.2,6827.2
6820.4,6820.4
6789.6,6789.6
6817.6,6817.6
6785.6,6785.6
6729.6,6729.6
6685.2,6685.2
6701.6,6701.6
6652.0,6652.0
6638.8,6638.8
6626.0,6626.0
6622.8,6622.8
6560.8,6560.8
6527.2,6527.2
6509.6,6509.6
6505.6,6505.6
6490.0,6490.0
6531.6,6531.6
6591.2,6591.2
6746.0,6746.0
6859.2,6859.2
6919.6,6919.6
6964.0,6964.0
6916.0,6916.0
6868.0,6868.0
6836.4,6836.4
6814.0,6814.0
6758.0,6758.0
6707.2,6707.2
6673.6,6673.6
6624.8,6624.8
6482.0,6482.0
6377.6,6377.6
6272.4,6272.4
6194.4,6194.4
6121.2,6121.2
6071.2,6071.2
6019.2,6019.2
5910.0,5910.0
5776.0,5776.0
5724.4,5724.4
5611.6,5611.6
5497.2,5497.2
5398.0,5398.0
5320.8,5320.8
5219.2,5219.2
5159.2,5159.2
5028.4,5028.4
4971.6,4971.6
4910.4,4910.4
4891.2,4891.2
4820.0,4820.0
4797.2,4797.2
4767.2,4767.2
4738.8,4738.8
4734.4,4734.4
4740.0,4740.0
4739.6,4739.6
4740.4,4740.4
4781.2,4781.2
4782.0,4782.0
4778.0,4778.0
4788.0,4788.0
4822.0,4822.0
4822.4,4822.4
4851.6,4851.6
4905.2,4905.2
4993.2,4993.2
5023.2,5023.2
5094.0,5094.0
5162.0,5162.0
5379.2,5379.2
5542.4,5542.4
5667.6,5667.6
5773.6,5773.6
5900.4,5900.4
5973.6,5973.6
6037.2,6037.2
6129.6,6129.6
6220.8,6220.8
6270.8,6270.8
6296.8,6296.8
6316.4,6316.4
6292.4,6292.4
6343.6,6343.6
6392.4,6392.4
6411.6,6411.6
6380.8,6380.8
6405.6,6405.6
6422.0,6422.0
6431.2,6431.2
6420.4,6420.4
6463.6,6463.6
6474.8,6474.8
6469.2,6469.2
6385.2,6385.2
6354.0,6354.0
6335.2,6335.2
6312.8,6312.8
6305.2,6305.2
6276.4,6276.4
6221.6,6221.6
6181.2,6181.2
6162.0,6162.0
6114.4,6114.4
6089.6,6089.6
6050.0,6050.0
6046.8,6046.8
5985.2,5985.2
5970.8,5970.8
5948.8,5948.8
5980.4,5980.4
5965.6,5965.6
5976.4,5976.4
6013.6,6013.6
6158.8,6158.8
6288.0,6288.0
6369.2,6369.2
6398.0,6398.0
6364.8,6364.8
6344.4,6344.4
6325.6,6325.6
6308.8,6308.8
6274.4,6274.4
6232.0,6232.0
6209.6,6209.6
6182.0,6182.0
6046.4,6046.4
5943.6,5943.6
5867.2,5867.2
5815.6,5815.6
5741.6,5741.6
5697.6,5697.6
5641.6,5641.6
5591.6,5591.6
5532.4,5532.4
5460.4,5460.4
5368.8,5368.8
5241.2,5241.2
5104.0,5104.0
5012.4,5012.4
4940.4,4940.4
4884.4,4884.4
4764.4,4764.4
4699.2,4699.2
4640.0,4640.0
4588.8,4588.8
4518.4,4518.4
4487.6,4487.6
4474.0,4474.0
4423.2,4423.2
4398.8,4398.8
4387.2,4387.2
4384.0,4384.0
4376.0,4376.0
4402.8,4402.8
4408.0,4408.0
4423.6,4423.6
4398.8,4398.8
4460.8,4460.8
4476.0,4476.0
4496.8,4496.8
4516.0,4516.0
4552.0,4552.0
4558.4,4558.4
4594.4,4594.4
4613.2,4613.2
4692.4,4692.4
4772.0,4772.0
4823.2,4823.2
4890.8,4890.8
4977.2,4977.2
5041.2,5041.2
5096.8,5096.8
5173.2,5173.2
5301.2,5301.2
5382.8,5382.8
5456.0,5456.0
5501.2,5501.2
5526.0,5526.0
5558.4,5558.4
5581.6,5581.6
5606.8,5606.8
5646.4,5646.4
5677.6,5677.6
5707.2,5707.2
5760.4,5760.4
5784.4,5784.4
5831.6,5831.6
5846.4,5846.4
5864.0,5864.0
5895.2,5895.2
5886.8,5886.8
5843.2,5843.2
5830.0,5830.0
5797.6,5797.6
5754.0,5754.0
5718.8,5718.8
5671.2,5671.2
5664.8,5664.8
5625.2,5625.2
5615.6,5615.6
5591.2,5591.2
5629.6,5629.6
5612.8,5612.8
5623.6,5623.6
5632.0,5632.0
5672.0,5672.0
5680.8,5680.8
5738.4,5738.4
5813.6,5813.6
5986.4,5986.4
6061.2,6061.2
6109.2,6109.2
6131.6,6131.6
6123.6,6123.6
6092.8,6092.8
6057.2,6057.2
6015.6,6015.6
6004.4,6004.4
5927.6,5927.6
5876.0,5876.0
5821.2,5821.2
5700.0,5700.0
5590.0,5590.0
5510.4,5510.4
5465.6,5465.6
5370.0,5370.0
5317.6,5317.6
5267.6,5267.6
5236.8,5236.8
5234.8,5234.8
5140.0,5140.0
5070.4,5070.4
4979.2,4979.2
4867.2,4867.2
4780.8,4780.8
4727.6,4727.6
4656.0,4656.0
4546.8,4546.8
4504.0,4504.0
4444.0,4444.0
4395.2,4395.2
4345.6,4345.6
4290.0,4290.0
4270.0,4270.0
4241.6,4241.6
4226.8,4226.8
4202.4,4202.4
4190.0,4190.0
4179.6,4179.6
4173.6,4173.6
4166.4,4166.4
4170.8,4170.8
4169.6,4169.6
4202.8,4202.8
4213.6,4213.6
4241.2,4241.2
4264.0,4264.0
4330.8,4330.8
4351.2,4351.2
4356.4,4356.4
4430.0,4430.0
4504.4,4504.4
4557.2,4557.2
4610.4,4610.4
4663.2,4663.2
4758.0,4758.0
4784.0,4784.0
4842.4,4842.4
4957.2,4957.2
5106.8,5106.8
5184.8,5184.8
5280.8,5280.8
5342.8,5342.8
5439.6,5439.6
5474.4,5474.4
5484.8,5484.8
5511.6,5511.6
5543.2,5543.2
5570.0,5570.0
5614.0,5614.0
5653.6,5653.6
5707.6,5707.6
5740.8,5740.8
5776.8,5776.8
5756.4,5756.4
5728.4,5728.4
5709.2,5709.2
5688.4,5688.4
5693.2,5693.2
5651.6,5651.6
5612.8,5612.8
5574.8,5574.8
5518.4,5518.4
5478.4,5478.4
5450.0,5450.0
5436.0,5436.0
5412.0,5412.0
5406.0,5406.0
5386.8,5386.8
5384.8,5384.8
5383.6,5383.6
5426.8,5426.8
5421.6,5421.6
5473.2,5473.2
5565.2,5565.2
5727.2,5727.2
5858.8,5858.8
5955.2,5955.2
5972.8,5972.8
5994.8,5994.8
5966.0,5966.0
5930.4,5930.4
5907.6,5907.6
5843.6,5843.6
5773.2,5773.2
5693.2,5693.2
5640.4,5640.4
5530.4,5530.4
5392.4,5392.4
5341.2,5341.2
5266.4,5266.4
5206.0,5206.0
5178.0,5178.0
5138.4,5138.4
5107.6,5107.6
5076.4,5076.4
5061.2,5061.2
4992.0,4992.0
4905.2,4905.2
4790.4,4790.4
4707.6,4707.6
4642.8,4642.8
4546.8,4546.8
4411.2,4411.2
4334.8,4334.8
4280.8,4280.8
4222.0,4222.0
4190.8,4190.8
4151.6,4151.6
4081.6,4081.6
4059.2,4059.2
4041.6,4041.6
4031.2,4031.2
3989.2,3989.2
4012.8,4012.8
4037.6,4037.6
4008.4,4008.4
3976.0,3976.0
3994.8,3994.8
4008.8,4008.8
4045.6,4045.6
4060.0,4060.0
4047.2,4047.2
4033.6,4033.6
4018.0,4018.0
3987.6,3987.6
3976.8,3976.8
3979.2,3979.2
3992.0,3992.0
4024.4,4024.4
4048.4,4048.4
4110.4,4110.4
4152.4,4152.4
4194.8,4194.8
4262.8,4262.8
4386.8,4386.8
4482.8,4482.8
4556.8,4556.8
4608.4,4608.4
4689.2,4689.2
4756.8,4756.8
4794.8,4794.8
4834.8,4834.8
4916.8,4916.8
4992.4,4992.4
5018.0,5018.0
5104.4,5104.4
5184.8,5184.8
5268.4,5268.4
5322.0,5322.0
5312.0,5312.0
5296.0,5296.0
5272.4,5272.4
5239.2,5239.2
5184.8,5184.8
5128.0,5128.0
5066.0,5066.0
5027.6,5027.6
4962.8,4962.8
4948.4,4948.4
4942.0,4942.0
4904.8,4904.8
4898.4,4898.4
4944.0,4944.0
4935.2,4935.2
4931.2,4931.2
4914.4,4914.4
4940.8,4940.8
4972.4,4972.4
5032.8,5032.8
5141.6,5141.6
5301.6,5301.6
5396.0,5396.0
5448.4,5448.4
5505.2,5505.2
5542.8,5542.8
5504.8,5504.8
5494.0,5494.0
5452.8,5452.8
5411.2,5411.2
5360.4,5360.4
5328.0,5328.0
5250.4,5250.4
5197.2,5197.2
5097.2,5097.2
5056.0,5056.0
4984.4,4984.4
4945.6,4945.6
4885.2,4885.2
4854.4,4854.4
4846.4,4846.4
4869.2,4869.2
4820.0,4820.0
4718.8,4718.8
4663.2,4663.2
4587.6,4587.6
4520.0,4520.0
4463.2,4463.2
4396.4,4396.4
4346.0,4346.0
4293.2,4293.2
4276.0,4276.0
4275.6,4275.6
4230.8,4230.8
4225.2,4225.2
4213.2,4213.2
4194.8,4194.8
4137.6,4137.6
4140.8,4140.8
4182.0,4182.0
4198.0,4198.0
4188.8,4188.8
4251.2,4251.2
4293.6,4293.6
4324.8,4324.8
4396.8,4396.8
4451.6,4451.6
4514.4,4514.4
4572.0,4572.0
4676.8,4676.8
4775.2,4775.2
4934.4,4934.4
5175.6,5175.6
5479.6,5479.6
5742.0,5742.0
5963.2,5963.2
6156.8,6156.8
6354.8,6354.8
6418.0,6418.0
6447.6,6447.6
6530.4,6530.4
6611.6,6611.6
6641.2,6641.2
6708.8,6708.8
6728.8,6728.8
6666.4,6666.4
6703.6,6703.6
6765.2,6765.2
6764.4,6764.4
6802.8,6802.8
6835.2,6835.2
6842.0,6842.0
6845.6,6845.6
6867.6,6867.6
6889.2,6889.2
6850.8,6850.8
6857.2,6857.2
6797.6,6797.6
6796.8,6796.8
6808.4,6808.4
6827.6,6827.6
6868.4,6868.4
6797.2,6797.2
6722.4,6722.4
6664.4,6664.4
6696.0,6696.0
6689.2,6689.2
6668.4,6668.4
6610.4,6610.4
6668.4,6668.4
6627.2,6627.2
6598.4,6598.4
6549.6,6549.6
6566.4,6566.4
6570.8,6570.8
6587.2,6587.2
6658.8,6658.8
6781.6,6781.6
6897.2,6897.2
6952.8,6952.8
6988.0,6988.0
6954.4,6954.4
6921.6,6921.6
6902.4,6902.4
6884.8,6884.8
6839.2,6839.2
6765.6,6765.6
6729.6,6729.6
6672.8,6672.8
6565.6,6565.6
6386.4,6386.4
6274.0,6274.0
6236.4,6236.4
6129.6,6129.6
6030.4,6030.4
5939.2,5939.2
5838.0,5838.0
5783.6,5783.6
5694.8,5694.8
5577.2,5577.2
5450.4,5450.4
5296.0,5296.0
5196.4,5196.4
5104.0,5104.0
5058.4,5058.4
5000.0,5000.0
4946.0,4946.0
4881.6,4881.6
4813.6,4813.6
4742.4,4742.4
4706.4,4706.4
4698.8,4698.8
4636.4,4636.4
4660.8,4660.8
4652.8,4652.8
4682.0,4682.0
4692.0,4692.0
4704.8,4704.8
4707.2,4707.2
4716.4,4716.4
4742.0,4742.0
4814.0,4814.0
4833.2,4833.2
4900.0,4900.0
4976.0,4976.0
5115.2,5115.2
5212.8,5212.8
5318.0,5318.0
5477.2,5477.2
5773.2,5773.2
6007.2,6007.2
6215.2,6215.2
6376.0,6376.0
6560.8,6560.8
6635.2,6635.2
6697.2,6697.2
6758.8,6758.8
6788.8,6788.8
6811.6,6811.6
6850.0,6850.0
6863.2,6863.2
6822.0,6822.0
6856.0,6856.0
6885.2,6885.2
6910.4,6910.4
6911.6,6911.6
6917.2,6917.2
6935.2,6935.2
6970.8,6970.8
6985.6,6985.6
7004.0,7004.0
7023.2,7023.2
7031.2,7031.2
6985.6,6985.6
6952.4,6952.4
6955.2,6955.2
6968.4,6968.4
6969.6,6969.6
6938.4,6938.4
6887.6,6887.6
6831.2,6831.2
6813.6,6813.6
6769.6,6769.6
6774.4,6774.4
6753.2,6753.2
6770.0,6770.0
6739.2,6739.2
6712.0,6712.0
6678.8,6678.8
6692.8,6692.8
6691.6,6691.6
6726.4,6726.4
6806.0,6806.0
6961.6,6961.6
7052.8,7052.8
7104.4,7104.4
7125.6,7125.6
7090.8,7090.8
7035.2,7035.2
7024.4,7024.4
7008.8,7008.8
6932.8,6932.8
6847.6,6847.6
6804.0,6804.0
6740.4,6740.4
6642.8,6642.8
6524.0,6524.0
6399.2,6399.2
6294.4,6294.4
6208.0,6208.0
6105.2,6105.2
5966.8,5966.8
5912.0,5912.0
5825.2,5825.2
5734.0,5734.0
5587.2,5587.2
5498.8,5498.8
5394.0,5394.0
5263.2,5263.2
5180.8,5180.8
5104.0,5104.0
5016.8,5016.8
4941.6,4941.6
4864.4,4864.4
4846.0,4846.0
4868.4,4868.4
4815.2,4815.2
4788.0,4788.0
4760.0,4760.0
4752.8,4752.8
4745.2,4745.2
4752.0,4752.0
4730.4,4730.4
4820.4,4820.4
4847.6,4847.6
4829.6,4829.6
4856.4,4856.4
4944.0,4944.0
4976.4,4976.4
4992.8,4992.8
5066.0,5066.0
5171.6,5171.6
5252.8,5252.8
5366.8,5366.8
5530.0,5530.0
5872.4,5872.4
6110.0,6110.0
6301.6,6301.6
6476.0,6476.0
6652.0,6652.0
6686.8,6686.8
6725.6,6725.6
6777.2,6777.2
6838.4,6838.4
6911.6,6911.6
6904.0,6904.0
6940.0,6940.0
6904.8,6904.8
6918.8,6918.8
6920.4,6920.4
6932.4,6932.4
6938.8,6938.8
6954.8,6954.8
6971.2,6971.2
6965.2,6965.2
6974.4,6974.4
7035.6,7035.6
7046.0,7046.0
7064.4,7064.4
6998.0,6998.0
6996.4,6996.4
6992.4,6992.4
6982.0,6982.0
6993.6,6993.6
6955.2,6955.2
6954.0,6954.0
6903.6,6903.6
6900.4,6900.4
6884.4,6884.4
6858.8,6858.8
6847.2,6847.2
6881.6,6881.6
6831.2,6831.2
6800.4,6800.4
6767.6,6767.6
6773.2,6773.2
6744.0,6744.0
6789.6,6789.6
6863.2,6863.2
7008.4,7008.4
7086.4,7086.4
7099.2,7099.2
7112.0,7112.0
7074.8,7074.8
7011.2,7011.2
7005.2,7005.2
6952.0,6952.0
6900.8,6900.8
6806.8,6806.8
6746.0,6746.0
6702.0,6702.0
6554.0,6554.0
6426.4,6426.4
6337.6,6337.6
6235.6,6235.6
6167.6,6167.6
6076.0,6076.0
5981.6,5981.6
5896.8,5896.8
5869.2,5869.2
5750.4,5750.4
5646.4,5646.4
5522.0,5522.0
5398.4,5398.4
5310.0,5310.0
5208.0,5208.0
5145.2,5145.2
5022.8,5022.8
4949.6,4949.6
4905.2,4905.2
4867.6,4867.6
4798.0,4798.0
4806.8,4806.8
4776.8,4776.8
4750.4,4750.4
4709.2,4709.2
4700.4,4700.4
4723.2,4723.2
4725.6,4725.6
4755.6,4755.6
4770.0,4770.0
4795.2,4795.2
4822.0,4822.0
4832.4,4832.4
4898.4,4898.4
4982.8,4982.8
5036.0,5036.0
5159.6,5159.6
5233.6,5233.6
5362.8,5362.8
5503.2,5503.2
5839.2,5839.2
6100.0,6100.0
6312.4,6312.4
6480.8,6480.8
6682.0,6682.0
6752.8,6752.8
6781.6,6781.6
6824.0,6824.0
6899.6,6899.6
6922.0,6922.0
6954.4,6954.4
6981.6,6981.6
6935.2,6935.2
6959.6,6959.6
6994.0,6994.0
6995.6,6995.6
6992.8,6992.8
7029.6,7029.6
7058.8,7058.8
7064.4,7064.4
7086.8,7086.8
7118.8,7118.8
7124.0,7124.0
7113.6,7113.6
7086.0,7086.0
7073.6,7073.6
7067.2,7067.2
7077.6,7077.6
7106.0,7106.0
7082.4,7082.4
7034.8,7034.8
6978.8,6978.8
6956.4,6956.4
6949.6,6949.6
6954.0,6954.0
6937.6,6937.6
6951.2,6951.2
6940.4,6940.4
6925.6,6925.6
6909.6,6909.6
6909.2,6909.2
6920.4,6920.4
6979.6,6979.6
7050.8,7050.8
7172.8,7172.8
7227.2,7227.2
7279.2,7279.2
7308.4,7308.4
7292.0,7292.0
7218.8,7218.8
7190.8,7190.8
7161.2,7161.2
7120.8,7120.8
7058.4,7058.4
6994.4,6994.4
6907.2,6907.2
6740.8,6740.8
6616.4,6616.4
6500.4,6500.4
6411.2,6411.2
6317.6,6317.6
6221.2,6221.2
6118.0,6118.0
6036.8,6036.8
5981.2,5981.2
5862.0,5862.0
5763.2,5763.2
5663.6,5663.6
5542.4,5542.4
5419.2,5419.2
5322.4,5322.4
5236.4,5236.4
5109.6,5109.6
5041.6,5041.6
4995.6,4995.6
4973.2,4973.2
4938.8,4938.8
4930.4,4930.4
4908.0,4908.0
4892.4,4892.4
4841.2,4841.2
4848.4,4848.4
4858.4,4858.4
4900.0,4900.0
4892.0,4892.0
4912.4,4912.4
4929.6,4929.6
4929.6,4929.6
4986.8,4986.8
5022.8,5022.8
5053.6,5053.6
5125.2,5125.2
5244.0,5244.0
5277.6,5277.6
5431.2,5431.2
5581.6,5581.6
5916.0,5916.0
6135.2,6135.2
6295.2,6295.2
6446.0,6446.0
6644.8,6644.8
6700.8,6700.8
6740.4,6740.4
6802.0,6802.0
6884.4,6884.4
6948.4,6948.4
6970.0,6970.0
6949.2,6949.2
6908.8,6908.8
6898.8,6898.8
6941.2,6941.2
6924.4,6924.4
6924.4,6924.4
6931.2,6931.2
6942.8,6942.8
6945.2,6945.2
6987.2,6987.2
7021.6,7021.6
7016.8,7016.8
6982.8,6982.8
6920.8,6920.8
6868.4,6868.4
6855.2,6855.2
6849.6,6849.6
6867.2,6867.2
6819.2,6819.2
6779.6,6779.6
6725.6,6725.6
6720.4,6720.4
6677.2,6677.2
6681.2,6681.2
6658.0,6658.0
6629.6,6629.6
6614.8,6614.8
6598.4,6598.4
6586.8,6586.8
6623.2,6623.2
6628.8,6628.8
6642.0,6642.0
6702.4,6702.4
6812.8,6812.8
6850.4,6850.4
6882.4,6882.4
6871.2,6871.2
6826.4,6826.4
6781.2,6781.2
6737.6,6737.6
6704.8,6704.8
6623.2,6623.2
6539.6,6539.6
6490.8,6490.8
6405.2,6405.2
6284.4,6284.4
6182.0,6182.0
6079.6,6079.6
5995.2,5995.2
5904.8,5904.8
5850.8,5850.8
5778.4,5778.4
5711.6,5711.6
5660.4,5660.4
5563.2,5563.2
5460.0,5460.0
5346.0,5346.0
5225.6,5225.6
5140.8,5140.8
5078.4,5078.4
4950.4,4950.4
4887.2,4887.2
4808.4,4808.4
4744.8,4744.8
4723.6,4723.6
4656.4,4656.4
4622.8,4622.8
4598.8,4598.8
4554.0,4554.0
4484.0,4484.0
4484.0,4484.0
4490.4,4490.4
4468.4,4468.4
4442.4,4442.4
4454.8,4454.8
4470.8,4470.8
4480.4,4480.4
4480.4,4480.4
4474.0,4474.0
4467.6,4467.6
4485.2,4485.2
4544.4,4544.4
4530.4,4530.4
4516.4,4516.4
4544.4,4544.4
4632.8,4632.8
4690.0,4690.0
4708.4,4708.4
4802.0,4802.0
4932.0,4932.0
4980.0,4980.0
5058.4,5058.4
5158.0,5158.0
5270.8,5270.8
5361.2,5361.2
5447.2,5447.2
5534.4,5534.4
5601.2,5601.2
5652.0,5652.0
5726.0,5726.0
5771.2,5771.2
5829.6,5829.6
5838.4,5838.4
5859.6,5859.6
5901.2,5901.2
5914.8,5914.8
5948.4,5948.4
5964.0,5964.0
5960.8,5960.8
5942.0,5942.0
5914.4,5914.4
5875.2,5875.2
5819.2,5819.2
5793.2,5793.2
5739.6,5739.6
5692.0,5692.0
5618.0,5618.0
5618.4,5618.4
5592.8,5592.8
5549.2,5549.2
5546.4,5546.4
5574.0,5574.0
5556.4,5556.4
5562.0,5562.0
5555.2,5555.2
5584.8,5584.8
5605.6,5605.6
5652.0,5652.0
5757.2,5757.2
5949.2,5949.2
6042.4,6042.4
6102.8,6102.8
6116.8,6116.8
6114.4,6114.4
6097.6,6097.6
6040.4,6040.4
5989.6,5989.6
5960.4,5960.4
5896.8,5896.8
5877.6,5877.6
5790.8,5790.8
5655.6,5655.6
5546.4,5546.4
5468.0,5468.0
5403.6,5403.6
5344.4,5344.4
5291.6,5291.6
5236.4,5236.4
5176.4,5176.4
5220.8,5220.8
5162.0,5162.0
5060.8,5060.8
4990.4,4990.4
4890.4,4890.4
4831.6,4831.6
4730.8,4730.8
4690.4,4690.4
4612.4,4612.4
4598.8,4598.8
4573.2,4573.2
4531.6,4531.6
4442.0,4442.0
4407.6,4407.6
4380.8,4380.8
4360.8,4360.8
4320.0,4320.0
4283.6,4283.6
4282.4,4282.4
4264.4,4264.4
4234.8,4234.8
4240.0,4240.0
4234.8,4234.8
4234.0,4234.0
4260.0,4260.0
4252.4,4252.4
4287.2,4287.2
4258.0,4258.0
4273.2,4273.2
4269.6,4269.6
4260.0,4260.0
4249.6,4249.6
4202.8,4202.8
4194.0,4194.0
4228.0,4228.0
4274.8,4274.8
4311.6,4311.6
4329.2,4329.2
4384.4,4384.4
4477.6,4477.6
4567.6,4567.6
4654.4,4654.4
4744.0,4744.0
4813.2,4813.2
4922.0,4922.0
5008.4,5008.4
5055.6,5055.6
5132.0,5132.0
5168.4,5168.4
5198.8,5198.8
5246.4,5246.4
5297.2,5297.2
5359.6,5359.6
5429.6,5429.6
5445.2,5445.2
5429.2,5429.2
5385.6,5385.6
5348.0,5348.0
5317.6,5317.6
5290.8,5290.8
5245.2,5245.2
5237.6,5237.6
5202.0,5202.0
5096.4,5096.4
5112.8,5112.8
5042.4,5042.4
5049.2,5049.2
5024.8,5024.8
5068.8,5068.8
5052.8,5052.8
5063.6,5063.6
5092.0,5092.0
5160.4,5160.4
5200.4,5200.4
5269.6,5269.6
5425.6,5425.6
5595.2,5595.2
5714.8,5714.8
5760.8,5760.8
5771.6,5771.6
5801.2,5801.2
5798.4,5798.4
5772.0,5772.0
5746.0,5746.0
5718.8,5718.8
5654.8,5654.8
5592.4,5592.4
