name,technology,max_power,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_1095,solar pv,3535.708307,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3535.708307,0,1,0,34,operator_1095,Market
Unit_1096,wind_onshore,1022.211442,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1022.211442,0,1,0,34,operator_1096,Market
Unit_1097,solar pv,1783.958496,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1783.958496,0,1,0,66,operator_1097,Market
Unit_1098,wind_onshore,1019.89033,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1019.89033,0,1,0,66,operator_1098,Market
Unit_1099,solar pv,1743.154309,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1743.154309,0,1,0,121,operator_1099,Market
Unit_1100,wind_onshore,970.2540859,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,970.2540859,0,1,0,121,operator_1100,Market
Unit_1101,solar pv,5836.41825,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5836.41825,0,1,0,101,operator_1101,Market
Unit_1102,wind_onshore,1334.414072,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1334.414072,0,1,0,101,operator_1102,Market
Unit_1103,solar pv,1655.840278,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1655.840278,0,1,0,188,operator_1103,Market
Unit_1104,wind_onshore,536.2212252,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,536.2212252,0,1,0,188,operator_1104,Market
Unit_1105,solar pv,5218.393048,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,5218.393048,0,1,0,58,operator_1105,Market
Unit_1106,solar pv,1043.441849,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1043.441849,0,1,0,87,operator_1106,Market
Unit_1107,wind_onshore,560.860877,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,560.860877,0,1,0,87,operator_1107,Market
Unit_1108,solar pv,2750.787232,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2750.787232,0,1,0,37,operator_1108,Market
Unit_1109,wind_onshore,1632.953292,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1632.953292,0,1,0,37,operator_1109,Market
Unit_1110,solar pv,2338.817602,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2338.817602,0,1,0,87,operator_1110,Market
Unit_1111,wind_onshore,1100.831263,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1100.831263,0,1,0,87,operator_1111,Market
Unit_1112,solar pv,982.2564313,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,982.2564313,0,1,0,46,operator_1112,Market
Unit_1113,wind_onshore,533.656765,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,533.656765,0,1,0,46,operator_1113,Market
Unit_1114,solar pv,1140.519069,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1140.519069,0,1,0,28,operator_1114,Market
Unit_1115,wind_onshore,179.2980908,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,179.2980908,0,1,0,28,operator_1115,Market
Unit_1116,solar pv,1565.649447,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1565.649447,0,1,0,11,operator_1116,Market
Unit_1117,solar pv,1434.918326,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1434.918326,0,1,0,170,operator_1117,Market
Unit_1118,wind_onshore,256.4780041,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,256.4780041,0,1,0,170,operator_1118,Market
Unit_1119,solar pv,3610.277272,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,3610.277272,0,1,0,154,operator_1119,Market
Unit_1120,wind_onshore,2449.404803,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2449.404803,0,1,0,154,operator_1120,Market
Unit_1121,solar pv,1046.228866,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1046.228866,0,1,0,16,operator_1121,Market
Unit_1122,wind_onshore,113.5685139,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,113.5685139,0,1,0,16,operator_1122,Market
Unit_1123,solar pv,520.093589,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,520.093589,0,1,0,16,operator_1123,Market
Unit_1124,solar pv,2731.789443,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2731.789443,0,1,0,189,operator_1124,Market
Unit_1125,wind_onshore,1306.82656,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1306.82656,0,1,0,189,operator_1125,Market
Unit_1126,solar pv,186.8398467,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,186.8398467,0,1,0,116,operator_1126,Market
Unit_1127,solar pv,533.4544797,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,533.4544797,0,1,0,21,operator_1127,Market
Unit_1128,solar pv,1475.278238,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1475.278238,0,1,0,199,operator_1128,Market
Unit_1129,wind_onshore,467.0768679,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,467.0768679,0,1,0,199,operator_1129,Market
Unit_1130,solar pv,860.0913882,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,860.0913882,0,1,0,131,operator_1130,Market
Unit_1131,wind_onshore,75.97334146,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,75.97334146,0,1,0,131,operator_1131,Market
Unit_1132,solar pv,1113.335016,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1113.335016,0,1,0,166,operator_1132,Market
Unit_1133,wind_onshore,129.4174509,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,129.4174509,0,1,0,166,operator_1133,Market
Unit_1134,solar pv,6094.060774,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,6094.060774,0,1,0,78,operator_1134,Market
Unit_1135,wind_onshore,1922.532377,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1922.532377,0,1,0,78,operator_1135,Market
Unit_1136,solar pv,950.8530579,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,950.8530579,0,1,0,80,operator_1136,Market
Unit_1137,wind_onshore,536.6372427,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,536.6372427,0,1,0,80,operator_1137,Market
Unit_1138,solar pv,423.6670408,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,423.6670408,0,1,0,51,operator_1138,Market
Unit_1139,solar pv,1522.516656,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1522.516656,0,1,0,51,operator_1139,Market
Unit_1140,wind_onshore,924.8780417,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,924.8780417,0,1,0,51,operator_1140,Market
Unit_1141,solar pv,4518.275461,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,4518.275461,0,1,0,84,operator_1141,Market
Unit_1142,wind_onshore,2928.899486,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2928.899486,0,1,0,84,operator_1142,Market
Unit_1143,solar pv,987.450855,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,987.450855,0,1,0,0,operator_1143,Market
Unit_1144,wind_onshore,245.7831684,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,245.7831684,0,1,0,0,operator_1144,Market
Unit_1145,solar pv,1868.405573,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1868.405573,0,1,0,1,operator_1145,Market
Unit_1146,wind_onshore,370.7201787,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,370.7201787,0,1,0,1,operator_1146,Market
Unit_1147,solar pv,2718.0025,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2718.0025,0,1,0,178,operator_1147,Market
Unit_1148,wind_onshore,1964.327752,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1964.327752,0,1,0,178,operator_1148,Market
Unit_1149,solar pv,2130.67817,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2130.67817,0,1,0,84,operator_1149,Market
Unit_1150,wind_onshore,473.2616016,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,473.2616016,0,1,0,84,operator_1150,Market
Unit_1151,solar pv,534.9499093,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,534.9499093,0,1,0,97,operator_1151,Market
Unit_1152,wind_onshore,177.7956114,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,177.7956114,0,1,0,97,operator_1152,Market
Unit_1153,solar pv,2402.016608,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2402.016608,0,1,0,36,operator_1153,Market
Unit_1154,wind_onshore,628.3722458,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,628.3722458,0,1,0,36,operator_1154,Market
Unit_1155,solar pv,454.8889115,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,454.8889115,0,1,0,9,operator_1155,Market
Unit_1156,wind_onshore,63.06472048,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,63.06472048,0,1,0,9,operator_1156,Market
Unit_1157,solar pv,1381.493762,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1381.493762,0,1,0,100,operator_1157,Market
Unit_1158,wind_onshore,306.8495088,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,306.8495088,0,1,0,100,operator_1158,Market
Unit_1159,solar pv,1307.852994,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1307.852994,0,1,0,71,operator_1159,Market
Unit_1160,wind_onshore,615.0606337,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,615.0606337,0,1,0,71,operator_1160,Market
Unit_1161,solar pv,863.89832,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,863.89832,0,1,0,33,operator_1161,Market
Unit_1162,solar pv,933.0839062,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,933.0839062,0,1,0,18,operator_1162,Market
Unit_1163,solar pv,921.5528657,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,921.5528657,0,1,0,17,operator_1163,Market
Unit_1164,solar pv,452.4909592,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,452.4909592,0,1,0,9,operator_1164,Market
Unit_1165,wind_onshore,216.8388506,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,216.8388506,0,1,0,9,operator_1165,Market
Unit_1166,solar pv,1673.113072,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1673.113072,0,1,0,152,operator_1166,Market
Unit_1167,wind_onshore,748.0335249,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,748.0335249,0,1,0,152,operator_1167,Market
Unit_1168,solar pv,2406.040926,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2406.040926,0,1,0,106,operator_1168,Market
Unit_1169,wind_onshore,1592.035034,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1592.035034,0,1,0,106,operator_1169,Market
Unit_1170,solar pv,124.9954758,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,124.9954758,0,1,0,176,operator_1170,Market
Unit_1171,solar pv,1040.475132,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1040.475132,0,1,0,65,operator_1171,Market
Unit_1172,wind_onshore,80.38224918,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,80.38224918,0,1,0,65,operator_1172,Market
Unit_1173,solar pv,195.2673979,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,195.2673979,0,1,0,120,operator_1173,Market
Unit_1174,solar pv,835.6778513,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,835.6778513,0,1,0,8,operator_1174,Market
Unit_1175,wind_onshore,425.0844125,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,425.0844125,0,1,0,8,operator_1175,Market
Unit_1176,solar pv,969.5794239,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,969.5794239,0,1,0,8,operator_1176,Market
Unit_1177,wind_onshore,358.2711027,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,358.2711027,0,1,0,8,operator_1177,Market
Unit_1178,solar pv,2240.679215,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2240.679215,0,1,0,61,operator_1178,Market
Unit_1179,wind_onshore,270.1593787,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,270.1593787,0,1,0,61,operator_1179,Market
Unit_1180,solar pv,2249.029438,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,2249.029438,0,1,0,88,operator_1180,Market
Unit_1181,wind_onshore,174.2782398,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,174.2782398,0,1,0,88,operator_1181,Market
Unit_1182,solar pv,1757.567589,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1757.567589,0,1,0,4,operator_1182,Market
Unit_1183,solar pv,773.9052462,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,773.9052462,0,1,0,4,operator_1183,Market
Unit_1184,wind_onshore,69.8670454,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,69.8670454,0,1,0,4,operator_1184,Market
Unit_1185,solar pv,1148.247795,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1148.247795,0,1,0,89,operator_1185,Market
Unit_1186,wind_onshore,254.0815382,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,254.0815382,0,1,0,89,operator_1186,Market
Unit_1187,solar pv,1014.805594,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1014.805594,0,1,0,147,operator_1187,Market
Unit_1188,solar pv,1622.596265,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1622.596265,0,1,0,14,operator_1188,Market
Unit_1189,wind_onshore,964.4559981,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,964.4559981,0,1,0,14,operator_1189,Market
Unit_1190,solar pv,682.3319544,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,682.3319544,0,1,0,14,operator_1190,Market
Unit_1191,wind_onshore,238.100531,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,238.100531,0,1,0,14,operator_1191,Market
Unit_1192,solar pv,704.1898921,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,704.1898921,0,1,0,102,operator_1192,Market
Unit_1193,wind_onshore,356.3191676,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,356.3191676,0,1,0,102,operator_1193,Market
Unit_1194,solar pv,1394.976447,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1394.976447,0,1,0,102,operator_1194,Market
Unit_1195,wind_onshore,332.7136984,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,332.7136984,0,1,0,102,operator_1195,Market
Unit_1196,solar pv,788.0280375,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,788.0280375,0,1,0,139,operator_1196,Market
Unit_1197,solar pv,198.6522077,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,198.6522077,0,1,0,42,operator_1197,Market
Unit_1198,solar pv,310.2784518,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,310.2784518,0,1,0,75,operator_1198,Market
Unit_1199,wind_onshore,144.1182417,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,144.1182417,0,1,0,75,operator_1199,Market
Unit_1200,solar pv,1424.398054,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1424.398054,0,1,0,48,operator_1200,Market
Unit_1201,wind_onshore,1065.492896,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1065.492896,0,1,0,48,operator_1201,Market
Unit_1202,solar pv,1586.39474,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1586.39474,0,1,0,155,operator_1202,Market
Unit_1203,wind_onshore,1079.018155,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1079.018155,0,1,0,155,operator_1203,Market
Unit_1204,solar pv,321.4936459,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,321.4936459,0,1,0,35,operator_1204,Market
Unit_1205,wind_onshore,73.47282523,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,73.47282523,0,1,0,35,operator_1205,Market
Unit_1206,solar pv,56.52348569,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,56.52348569,0,1,0,8,operator_1206,Market
Unit_1207,solar pv,1423.965843,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1423.965843,0,1,0,47,operator_1207,Market
Unit_1208,wind_onshore,351.3523188,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,351.3523188,0,1,0,47,operator_1208,Market
Unit_1209,solar pv,803.2536795,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,803.2536795,0,1,0,47,operator_1209,Market
Unit_1210,wind_onshore,96.37522203,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,96.37522203,0,1,0,47,operator_1210,Market
Unit_1211,solar pv,168.3447552,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,168.3447552,0,1,0,197,operator_1211,Market
Unit_1212,solar pv,1293.486486,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1293.486486,0,1,0,183,operator_1212,Market
Unit_1213,wind_onshore,681.6347156,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,681.6347156,0,1,0,183,operator_1213,Market
Unit_1214,solar pv,484.2943836,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,484.2943836,0,1,0,100,operator_1214,Market
Unit_1215,solar pv,439.2031762,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,439.2031762,0,1,0,100,operator_1215,Market
Unit_1216,solar pv,1475.708487,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,1475.708487,0,1,0,107,operator_1216,Market
Unit_1217,wind_onshore,605.9047049,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0,605.9047049,0,1,0,107,operator_1217,Market
